mesh_name,category,n_vertices,n_faces,d_centroid_origin,scale
m338.ply,miscellaneous,1547,3090,0.60993127799104,1.111424970540072
m516.ply,miscellaneous,70,110,0.7275198613035956,1.0899721118418582
m517.ply,miscellaneous,70,112,0.6813883872152133,1.024978922180354
m339.ply,miscellaneous,2248,4466,0.504487204249386,0.9705631590602437
m311.ply,miscellaneous,3300,6468,0.9429202632744417,1.0419582603795845
m305.ply,miscellaneous,1174,2158,0.62135755558652,1.1799326133017087
m1673.ply,miscellaneous,80,86,0.6353271927607893,1.033429957967641
m113.ply,miscellaneous,6100,11092,0.5881439363908211,1.0069469054984974
m117.ply,miscellaneous,2284,4316,0.5661903190624752,0.9850543323329937
m1677.ply,miscellaneous,152,290,0.5298575291472695,1.0420035216951045
m1663.ply,miscellaneous,1636,1767,0.6467771847073274,1.354634109785
m329.ply,miscellaneous,6191,12378,0.7680055345347332,1.31896622769842
m1688.ply,miscellaneous,3248,6424,0.6617418093764178,1.2082549551480266
m301.ply,miscellaneous,17526,34333,0.6912962744257523,1.343525035825533
m315.ply,miscellaneous,3071,5949,0.6023568303561823,1.1982610884010212
m314.ply,miscellaneous,3651,7055,0.7703691901248847,1.5757043808941447
m300.ply,miscellaneous,889,1654,0.8364940001704427,1.132450674582783
m1689.ply,miscellaneous,316,624,0.7103845568279687,1.279513611004588
m328.ply,miscellaneous,6038,12072,0.6706848564439252,1.2811655836354643
m1662.ply,miscellaneous,9201,17394,0.677106979068337,1.3121860650682167
m1676.ply,miscellaneous,4031,8034,0.7285540397910911,0.972833124899723
m116.ply,miscellaneous,26926,51956,0.5977305517586231,1.0014008552542784
m114.ply,miscellaneous,2910,5418,0.6112531233434866,1.0116847662706006
m1660.ply,miscellaneous,2341,4217,0.6858452281590426,1.3091880721366964
m1674.ply,miscellaneous,50,78,0.7385190603276981,1.11015995351987
m1648.ply,miscellaneous,6615,7853,0.6354732587382267,1.150717028462254
m316.ply,miscellaneous,3529,6668,0.7298633884878027,1.2860751942087134
m302.ply,miscellaneous,2081,3972,0.7948623002333572,1.3703012651274902
m289.ply,miscellaneous,2749,5218,0.8190969338579962,1.4202215276938313
m288.ply,miscellaneous,618,1208,0.7792304503463897,1.4681065938309794
m303.ply,miscellaneous,160940,316498,0.6854124222087111,1.393037971412122
m317.ply,miscellaneous,787,1440,0.7947673068131905,1.4546925890909048
m1649.ply,miscellaneous,3153,3119,0.5388320062609304,1.1548464412271833
m1675.ply,miscellaneous,40,52,0.737956517475085,0.9945454308460926
m1661.ply,miscellaneous,1335,2022,0.6674144935046687,1.2534321178325734
m115.ply,miscellaneous,2873,5399,0.7507357898436324,1.2486776584038812
m859.ply,furniture,2556,4716,0.6360726994279138,1.1904081584284443
m871.ply,furniture,60,184,0.9969498953051036,1.5537651084420707
m865.ply,furniture,253,318,0.6413919334888475,1.201571160397086
m939.ply,furniture,398,604,0.741974957797411,1.407120561947696
m905.ply,furniture,48,68,1.0435303938317053,1.5719216273402437
m911.ply,furniture,44,62,0.7209424714102626,1.1549461635180232
m910.ply,furniture,352,1136,0.7792302534843644,1.3104526641325127
m904.ply,furniture,128,152,0.649100283372398,1.0921297215999572
m938.ply,furniture,422,840,0.996600045203961,1.5329799648804938
m864.ply,furniture,320,406,0.5746281790766906,1.0738693071766228
m870.ply,furniture,48,92,0.6971470293289446,1.1718266448284917
m858.ply,furniture,48,28,0.5693527026369509,1.0663723552305733
m866.ply,furniture,219,274,0.7182385527375607,1.351537388325236
m872.ply,furniture,2229,4413,0.6425867655104175,1.0953494720681616
m899.ply,furniture,288,348,1.0912137242132058,1.6450748063869314
m912.ply,furniture,36,60,0.7216484056295311,1.1635076278220096
m906.ply,furniture,178,312,0.6507996946979802,1.2284260829471996
m907.ply,furniture,158,214,0.679230347983659,1.132571490393432
m913.ply,furniture,104,188,0.9526443780500821,1.4518384076022373
m898.ply,furniture,288,348,0.6562226045518812,1.1201834355733886
m873.ply,furniture,677,1206,0.7288791436411368,1.2795586934412193
m867.ply,furniture,72,108,0.5916727423088236,1.1002156954270377
m863.ply,furniture,286,362,0.5997298299714728,1.1214092245964449
m877.ply,furniture,56,84,0.7794288777887217,1.3825721058606673
m888.ply,furniture,36,60,0.7202823698230386,1.188983448423484
m917.ply,furniture,96,172,0.7090718289664418,1.2033331578947701
m903.ply,furniture,40,60,0.6206227448425874,0.9989184525220264
m902.ply,furniture,198,372,0.6673648498975454,1.182525827862546
m916.ply,furniture,40,60,1.0026349045443583,1.6209006401146246
m889.ply,furniture,495,1018,0.728229324563038,1.2344964091223594
m876.ply,furniture,44,52,0.8804246158485929,1.4878437383717418
m862.ply,furniture,544,1024,0.6827486150653705,1.3735673146271354
m874.ply,furniture,68,88,0.6029068080144303,1.0852173555859674
m860.ply,furniture,56,84,0.6697952395445026,1.2474965385226526
m848.ply,furniture,342,680,0.6077130021072689,1.1857163417386134
m900.ply,furniture,288,348,0.7504318858214407,1.1754020184515594
m914.ply,furniture,576,956,0.5908427281084595,1.047755500762463
m928.ply,furniture,463,752,0.9763035887651778,1.5533494986563712
m929.ply,furniture,444,752,0.8707815360783356,1.4470536627630641
m915.ply,furniture,40,60,0.7976942185428881,1.225615887204878
m901.ply,furniture,190,360,0.8294554350093297,1.3977390366177085
m849.ply,furniture,128,192,0.6157937459433006,1.154154115213822
m861.ply,furniture,150,232,0.7159181491908307,1.3076285955392686
m875.ply,furniture,528,744,0.5746429103534171,1.043434414663902
m812.ply,furniture,257,434,0.6412151732129712,1.1380243893423374
m806.ply,furniture,472,912,0.538711256607193,1.0784241255396692
m782.ply,furniture,40,46,0.5791751635481622,1.0797309980921173
m796.ply,furniture,12172,24253,0.7421687565110513,1.3479760689125753
m769.ply,furniture,380,704,0.6504902271682537,1.2198885077063395
m768.ply,furniture,603,1158,0.7959616608801424,1.3809853234401153
m797.ply,furniture,867,1719,0.6817605708881107,1.2722654872407724
m783.ply,furniture,66,120,0.6783775455635382,1.2023561772390907
m807.ply,furniture,104,184,0.6084800770055654,1.0910628901415353
m813.ply,furniture,257,434,0.6433228247409851,1.0946453181336866
m839.ply,furniture,540,1064,0.6410880431994619,1.1840335294120685
m805.ply,furniture,149,290,0.7297779013166924,1.3769092029934291
m811.ply,furniture,257,434,0.6431384846591512,1.2036060812379605
m795.ply,furniture,3018,5984,0.6364405348783041,1.146330692409917
m959.ply,furniture,863,1712,0.562756667765102,1.0458208278715815
m781.ply,furniture,352,508,0.6676078702862821,1.2066602493216556
m780.ply,furniture,312,468,0.7529534916366835,1.431731500944573
m958.ply,furniture,64,108,0.6575456006061933,1.252158414288304
m794.ply,furniture,678,1232,0.715466884225917,1.3370768963862922
m810.ply,furniture,775,1494,0.5482854646596731,1.082072302512637
m804.ply,furniture,326,552,0.6849824010805718,1.3326165913483892
m838.ply,furniture,2162,4292,0.5836483322426493,1.1462688216592127
m800.ply,furniture,116,190,0.6950822416559044,1.374879570932669
m814.ply,furniture,341,546,0.6249986501522968,1.2036060812379605
m828.ply,furniture,713,1378,0.6120914354928819,1.1554872731696355
m960.ply,furniture,1818,3528,0.5358145742486411,1.0777664441482673
m948.ply,furniture,4597,9038,0.7042327062896312,1.5916806339174954
m790.ply,furniture,2912,5694,0.8156629910446193,1.3197783787003785
m784.ply,furniture,24,36,0.5397897564819292,1.0455130861141815
m785.ply,furniture,960,1788,0.817955233155663,1.2229855145904223
m791.ply,furniture,2288,4508,0.790701407552383,1.1724948908246893
m949.ply,furniture,706,1388,0.6294108015560319,1.4091943439302472
m829.ply,furniture,540,1032,0.5421101844278008,1.0492565740189574
m815.ply,furniture,341,546,0.6267872373691848,1.1380243893423374
m801.ply,furniture,8188,16268,0.6066947153644342,1.1706312394264045
m817.ply,furniture,368,688,0.6176855370459,1.187593775758782
m803.ply,furniture,1318,2481,0.6490922870115754,1.2402182551188319
m787.ply,furniture,1373,2678,0.8499544075314316,1.2258396417443842
m793.ply,furniture,81,98,0.7821050429929076,1.482144284612669
m778.ply,furniture,46,90,0.6952527641828604,1.332455274807376
m779.ply,furniture,660,1268,0.5655416546289754,1.0339215953659155
m792.ply,furniture,2413,4782,0.5767888948073595,1.3588445272587295
m786.ply,furniture,641,1246,0.8025228652889624,1.4173221899864545
m802.ply,furniture,178,206,0.7229512650849118,1.337741057611674
m816.ply,furniture,341,546,0.6367345430641885,1.0946453181336866
m833.ply,furniture,350,550,0.5820722106065106,1.1254605256560533
m827.ply,furniture,88,132,0.6312925859622618,1.10806846587835
m947.ply,furniture,441,584,0.6363025296419461,1.251032454475902
m953.ply,furniture,195,334,0.6218254115296906,1.1414592829899803
m774.ply,furniture,264,448,0.7810765882450387,1.4250003333336452
m775.ply,furniture,545,961,0.6158379285961025,1.1800317879175968
m952.ply,furniture,308,580,0.7815303665743234,1.3341523881843482
m946.ply,furniture,449,644,0.6149222021654159,1.158749192797993
m826.ply,furniture,600,1144,0.6144555007530436,1.1680815710317496
m832.ply,furniture,1966,3398,0.5693637035052865,1.0729904501965524
m818.ply,furniture,76,120,0.7781638423837226,1.3541590438024627
m824.ply,furniture,678,1266,0.602005040062403,1.174665537267949
m830.ply,furniture,238,420,0.5583182255790448,1.0622358094076851
m950.ply,furniture,437,724,0.6643399175003103,1.4844176794234833
m788.ply,furniture,320,612,0.730986127748215,1.0466926726527706
m944.ply,furniture,137,164,0.6122792318012793,1.1434269505626495
m777.ply,furniture,1045,1860,0.5330045508271566,1.0340662954574045
m763.ply,furniture,116,136,0.8374527599698446,1.4722774180350657
m776.ply,furniture,869,1912,0.543258717944876,1.050354919182083
m945.ply,furniture,8112,15659,0.6530398185001999,1.4266291006775378
m789.ply,furniture,2446,4808,0.7419335227980003,1.1740430787198568
m951.ply,furniture,363,572,0.6424366074946188,1.3273421466649056
m831.ply,furniture,448,900,0.5916863983681655,1.0926961306625917
m825.ply,furniture,319,598,0.5726301185889201,1.1557962058849303
m819.ply,furniture,398,664,0.5541657491029327,1.1591324442465578
m821.ply,furniture,349,680,0.5121334519392766,1.103241390690632
m835.ply,furniture,257,390,0.5823546713098071,1.1085163908368698
m809.ply,furniture,120,180,0.45296686102466477,0.9950438368675021
m955.ply,furniture,136,206,0.8330228851982557,1.4860110629534358
m941.ply,furniture,408,824,0.763802242837175,1.4041693473765904
m799.ply,furniture,938,1789,0.6694102393990768,1.314999106640381
m772.ply,furniture,136,204,0.78891152965979,1.5013596300676928
m766.ply,furniture,441,1220,0.6796387247196531,1.195080865744239
m767.ply,furniture,2695,5188,0.6571541399013272,1.1992160291832326
m773.ply,furniture,136,204,0.8025055197765787,1.5013596300676928
m798.ply,furniture,369,599,0.6820320359082698,1.2715002714608439
m940.ply,furniture,416,652,0.7835518517370659,1.4729569631625359
m954.ply,furniture,146,254,0.7192596017072813,1.3294098097005302
m808.ply,furniture,842,1344,0.6665605405080748,1.2403694428878842
m834.ply,furniture,164,280,0.586270497326861,1.113339059015267
m820.ply,furniture,132,208,0.6137619492815516,1.2160371088087731
m836.ply,furniture,28,44,0.6040137270650026,1.1635076278220096
m822.ply,furniture,967,1906,0.630858785270247,1.174599170339397
m942.ply,furniture,200,300,0.7933168744577306,1.4294183184166207
m956.ply,furniture,136,206,0.8082898656248366,1.4299260835197043
m765.ply,furniture,1005,1726,0.79990304466097,1.3801135819536738
m771.ply,furniture,136,204,0.7959731248849732,1.5013596300676928
m770.ply,furniture,464,556,0.6697186020940417,1.254939607377582
m764.ply,furniture,72,121,0.7942753036073111,1.327242619452073
m957.ply,furniture,64,108,0.6628480185528615,1.252622393362421
m943.ply,furniture,232,258,0.7741514704695375,1.4213708209517317
m823.ply,furniture,440,812,0.6909674431354932,1.2477423455906271
m837.ply,furniture,15963,31054,0.5844365435771739,1.0947609513624423
m878.ply,furniture,320,534,0.9903941518110858,1.5434122683239886
m850.ply,furniture,184,300,0.6397244835818557,1.2279400601348585
m844.ply,furniture,200,324,0.6552134994298677,1.2561005139466348
m893.ply,furniture,184,292,0.9624524282890293,1.4121312141214073
m887.ply,furniture,340,616,0.7127586646282449,1.2009891070821583
m918.ply,furniture,78,124,0.6537146269062808,1.1119031951361593
m924.ply,furniture,215,408,0.7752104085071637,1.3791025626384719
m930.ply,furniture,501,978,0.7924015998228001,1.2890351419267048
m931.ply,furniture,54,88,0.9200795555155308,1.4421224335603409
m925.ply,furniture,216,408,0.8836633882859011,1.4492465529070613
m919.ply,furniture,78,124,1.0558657085874752,1.537921711406663
m886.ply,furniture,750,2432,0.7242620182763717,1.2508508249351717
m892.ply,furniture,174,288,0.6483103972416329,1.1248629878807463
m845.ply,furniture,60,88,0.6488942456251389,1.2400512541411342
m851.ply,furniture,68,120,0.6188667261937726,1.2803262833500686
m879.ply,furniture,276,556,0.6300175343204873,1.1202861074314898
m847.ply,furniture,158,244,0.6095589910661904,1.1602837933251502
m853.ply,furniture,100,228,0.6488180252164766,1.2123942008377473
m884.ply,furniture,274,532,0.7065277215881843,1.222096771582758
m890.ply,furniture,508,979,0.7517219822780637,1.2607226430393006
m933.ply,furniture,55,100,0.8168012707124583,1.4157599085441712
m927.ply,furniture,201,366,0.7733874429643098,1.3829621414456723
m926.ply,furniture,218,408,1.010581772313943,1.5468300572541898
m932.ply,furniture,10835,20594,0.8727939724511873,1.4694459407712146
m891.ply,furniture,190,360,0.6473552569367675,1.1461271408185916
m885.ply,furniture,232,408,0.6418354884831045,1.1226689976480155
m852.ply,furniture,104,228,0.6073410749165487,1.2496959750071215
m846.ply,furniture,1101,2098,0.5828059202569178,1.1127130214143268
m842.ply,furniture,1357,2263,0.6139036196814903,1.0284790321367763
m856.ply,furniture,64,96,0.6702038724059716,1.2791194126562226
m881.ply,furniture,60,86,0.7561216589258276,1.1848580833914246
m895.ply,furniture,80,100,0.6612104343088958,1.16017698340598
m936.ply,furniture,46,76,0.7735023420667767,1.3789763333777705
m922.ply,furniture,54,88,0.8162501847462871,1.4069674369511898
m923.ply,furniture,201,366,0.8507446831240394,1.4335699606677728
m937.ply,furniture,72,140,0.8238156082537601,1.5332830639907948
m894.ply,furniture,80,100,0.8004282670467984,1.4023990209294928
m880.ply,furniture,44,52,0.6010925220403862,1.0755053795927754
m857.ply,furniture,112,168,0.6285929673908162,1.1877408198803305
m843.ply,furniture,8085,15128,0.6325226581859612,1.099456098205381
m855.ply,furniture,46,44,0.6748632937115661,1.3247119078837482
m841.ply,furniture,36,68,0.6658863708306244,1.1848580833914246
m869.ply,furniture,2256,4261,0.5648129918084268,1.0917429164826304
m896.ply,furniture,144,160,0.8724093902241512,1.5114352450733706
m882.ply,furniture,598,1072,0.6550683969455162,1.3322428063660166
m921.ply,furniture,1921,3680,0.8279137610480419,1.414867857801922
m935.ply,furniture,128,241,0.9321890666562346,1.5334810575305453
m909.ply,furniture,1586,3048,0.7287935990947756,1.240296114999156
m908.ply,furniture,288,348,0.6562226045518812,1.1201834355733886
m934.ply,furniture,148,276,0.881371060886833,1.5585053257541341
m920.ply,furniture,426,736,0.9196827852752723,1.4932685832213841
m883.ply,furniture,96,172,0.9945818965627153,1.6454482671904334
m897.ply,furniture,128,152,0.6468305004716935,1.1444152282978413
m868.ply,furniture,112,180,0.5563813827377005,1.0314579453656847
m840.ply,furniture,94,180,0.798549993848729,1.5072422351503425
m854.ply,furniture,96,204,0.7118894482115109,1.3535052988156344
m130.ply,animal,1025,1865,0.5584995349131712,0.9986855211531807
m124.ply,animal,473,862,0.562909786367803,1.010653571020753
m118.ply,animal,472,888,0.5567262187103562,0.9996036237754443
m66.ply,animal,4116,8198,0.7120235402777234,1.1629936950964093
m72.ply,animal,331,590,0.5937598404683762,1.07004587976077
m99.ply,animal,1450,2888,0.5700583313791571,1.112393852677189
m246.ply,animal,583,886,0.6970216857926703,1.2315723929875173
m252.ply,animal,9698,19304,0.7387843654118872,1.3597830595164804
m253.ply,animal,11806,23197,0.6725505423271626,1.1955685896258734
m98.ply,animal,4195,8236,0.6115930822462013,1.1008742084657084
m247.ply,animal,18472,51119,0.8618321743473124,1.2976077656649563
m73.ply,animal,285,564,0.6396789239958344,1.1700708922907193
m67.ply,animal,14000,27996,0.559824053352519,1.0418624449244727
m119.ply,animal,450,837,0.5657024010816337,1.0009478106684684
m125.ply,animal,1250,2500,0.5278172445659867,1.0398798651046186
m131.ply,animal,2012,3012,0.5700829728960886,1.0104583430592278
m127.ply,animal,756,1796,0.5559866168178844,1.0026898472453982
m133.ply,animal,2344,4253,0.5457029534908074,1.0172132824363826
m59.ply,animal,44,1680,0.5154163926773697,0.9912113800799505
m71.ply,animal,420,836,0.5662742298597114,1.0550741615284682
m65.ply,animal,1004,1930,0.6794765010977989,1.1742731359785934
m251.ply,animal,8077,16126,0.666384464419796,1.2017364647708748
m245.ply,animal,574,862,0.7322130842688926,1.312705142385372
m279.ply,animal,275,524,0.7378613376996296,1.3442192538436577
m278.ply,animal,359,646,0.6866860728358302,1.34529747919856
m244.ply,animal,540,842,0.7230577281910812,1.2860437139183878
m250.ply,animal,10589,20349,0.6471923114738942,1.1874290070673699
m64.ply,animal,247,444,0.5282725566203906,1.093926733181432
m70.ply,animal,320,560,0.5901224123592608,1.0700536808968977
m58.ply,animal,477,950,0.6670791502231718,1.1792029820696688
m132.ply,animal,2537,4049,0.5577047590703731,1.004706586726692
m126.ply,animal,577,1018,0.5784578459036787,0.9898004912188112
m122.ply,animal,443,830,0.5670725916418962,1.0155414000984893
m136.ply,animal,469,869,0.5259383532485978,1.0029484144625784
m74.ply,animal,162,336,0.6303837776687503,1.0483366750433756
m60.ply,animal,1606,3208,0.6118511980361704,1.074106611980859
m48.ply,animal,427,824,0.6336585597187582,1.141373438132323
m268.ply,animal,252,484,0.6442571290252229,1.0122527878766252
m254.ply,animal,16082,31221,0.671857201005717,1.1596273850979029
m240.ply,animal,716,1352,0.7245533856453581,1.3050285637065573
m241.ply,animal,589,874,0.6388898845507192,1.2641493145352727
m255.ply,animal,16858,35327,0.7462848802329038,1.3316493706787083
m269.ply,animal,16996,33988,0.6423975894281064,1.0700021213422897
m282.ply,animal,1848,3587,0.7320761457590109,1.377124003130074
m49.ply,animal,2324,4372,0.7001946314631335,1.3958345626416477
m61.ply,animal,216,338,0.6510426250973137,1.050684880311885
m75.ply,animal,298,512,0.6232445682180185,1.1141407703593833
m137.ply,animal,1636,3254,0.5833123009777834,1.0458652827228754
m123.ply,animal,474,890,0.5676802788823971,1.0157366872162292
m109.ply,animal,1288,2568,0.5690448296819735,1.3228158451005188
m135.ply,animal,497,919,0.5516507160251903,1.0177591359855238
m121.ply,animal,471,882,0.5747369780623484,1.0098258870642007
m63.ply,animal,1112,1792,0.6633751830955226,1.39918534130579
m77.ply,animal,11578,23022,0.6148251548427853,1.1801772584001946
m280.ply,animal,2894,5504,0.6042155273822719,1.2160640648995429
m243.ply,animal,568,857,0.7468221209121316,1.3166197873057355
m88.ply,animal,1618,3220,0.6975615672926399,1.1411760852778154
m257.ply,animal,372,721,0.7407500342190301,1.3471076637151167
m89.ply,animal,12515,25030,0.7028156807291597,1.2925562893862688
m256.ply,animal,7303,14424,0.8681518726056384,1.3354499426036155
m242.ply,animal,598,880,0.7025059096253701,1.3367004514493888
m281.ply,animal,10119,20198,0.6704875943899736,1.232256201751892
m76.ply,animal,1583,3164,0.6356232490142785,1.071337913312135
m62.ply,animal,241,478,0.696331291635878,1.1992615910884497
m120.ply,animal,467,870,0.5653076403314944,1.0014286277319018
m134.ply,animal,1962,3615,0.5996929052465011,0.986568503154748
m108.ply,animal,11105,22258,0.7515273214060928,1.3217269707715735
m190.ply,animal,1022,1777,0.5722785124876472,1.1314830321454228
m184.ply,animal,441,826,0.5656812923459242,0.9963891532860041
m153.ply,animal,10332,18860,0.6364686894387771,1.0160571293111427
m147.ply,animal,4677,8559,0.5732281241270571,1.0277191359048443
m39.ply,animal,649,1156,0.6824082186884842,1.3017934935023296
m11.ply,animal,368,724,0.5533952175979707,1.0689445260835568
m225.ply,animal,18334,36118,0.7241556124725115,1.2958783440199932
m231.ply,animal,13022,24959,0.6620259827589012,1.3349445526178232
m219.ply,animal,178,616,0.7469077733485331,1.3000190472520008
m6.ply,animal,9184,17998,0.7427428145808027,1.3322071263857584
m7.ply,animal,265,506,0.717837975713528,1.2270430796663172
m218.ply,animal,947,1862,0.7231101841302415,1.2841766713209675
m230.ply,animal,14796,28711,0.7296823697858945,1.3060428288080754
m224.ply,animal,9624,19219,0.7742768401024654,1.3403677813439863
m10.ply,animal,1362,2628,0.6706559251748125,1.3026251255541634
m38.ply,animal,464,930,0.5444300526216435,1.0147216912247417
m146.ply,animal,2244,3460,0.6008935800032417,1.073749427411256
m152.ply,animal,10694,20512,0.635868173794478,1.0371469685946153
m185.ply,animal,493,919,0.5771872195881325,1.0270815802403428
m191.ply,animal,124,264,0.5938751034095039,1.0875081654865861
m187.ply,animal,1618,3128,0.6087215091651257,1.181263117884411
m193.ply,animal,8616,17298,0.5551543991805535,1.1311940201574617
m144.ply,animal,674,1302,0.5605161680927869,1.014480867196617
m150.ply,animal,2001,3012,0.5921701590043382,1.0376794472321402
m178.ply,animal,14603,29202,0.5484185596183871,1.0142160488032124
m12.ply,animal,278,500,0.6225318453236127,1.147492643427399
m232.ply,animal,429,854,0.6478290331477271,1.3139154476487442
m226.ply,animal,6368,12712,0.698314559185692,1.2834788064572784
m5.ply,animal,4710,8773,0.6085190047320281,1.1997751507345031
m4.ply,animal,4346,8216,0.5227693693920251,1.1312171476113682
m227.ply,animal,7015,15968,0.8213114100170246,1.309152915554558
m233.ply,animal,747,1430,0.7295819181684194,1.350427745710595
m13.ply,animal,491,1125,0.6033273645563123,1.09765615571043
m179.ply,animal,10733,21422,0.5910341152811832,1.0301292415794243
m151.ply,animal,2996,5954,0.5936795409718847,1.0115759848498778
m145.ply,animal,12758,25506,0.6063324559255633,1.120276637129419
m192.ply,animal,450,837,0.5686253486757373,1.008259010273154
m186.ply,animal,375,564,0.5449590658885417,1.0079652831665384
m182.ply,animal,11090,22190,0.6193330864141199,1.0287153002386034
m196.ply,animal,4049,7763,0.5983687465751811,1.0508617193008793
m169.ply,animal,1059,2001,0.5692614074126738,1.0078796386677331
m141.ply,animal,2012,3012,0.5931485438058364,1.0403611245110997
m155.ply,animal,1290,2576,0.5607364177661871,1.0816477417740953
m17.ply,animal,1548,3000,0.6374457049109327,1.1710310864895943
m237.ply,animal,480,956,0.7390938148764433,1.314972257708884
m223.ply,animal,10473,20895,0.7434581527703601,1.323054628948102
m0.ply,animal,298,492,0.6065919188181136,1.2477643463739456
m1.ply,animal,255,410,0.5197590655032189,1.0917291079063525
m222.ply,animal,17343,34584,0.7615295564043457,1.3499405970341807
m236.ply,animal,2841,5537,0.7654823220206356,1.3513771091741935
m16.ply,animal,2666,5162,0.5569024379332167,1.2015668065992002
m154.ply,animal,445,730,0.5493042516669662,1.016639170642662
m140.ply,animal,9060,18110,0.5269345451151242,1.039098764986274
m168.ply,animal,2640,5476,0.552657605285462,1.0358192674057574
m197.ply,animal,2010,3012,0.5612015687243561,1.0011230943105847
m183.ply,animal,3618,7124,0.7115127556052857,1.3401579585138463
m195.ply,animal,22608,44050,0.5998819806736568,1.06462669824028
m181.ply,animal,8520,16916,0.600499348383756,1.0584050041075959
m156.ply,animal,16776,33324,0.5882312958158444,1.0416445258441096
m142.ply,animal,9242,16329,0.6226556883339813,1.1051157330945027
m14.ply,animal,891,1681,0.7339573740675255,1.3929326015087737
m28.ply,animal,6058,11660,0.6028214522851395,1.1854997359497808
m208.ply,animal,349,694,0.5631270666769583,1.0219467111351745
m220.ply,animal,12911,25465,0.7352960912799728,1.3267690293057792
m234.ply,animal,529,992,0.6764282831410071,1.2681012471013504
m3.ply,animal,486,912,0.7349200922619347,1.4164693893833358
m2.ply,animal,3495,6667,0.5889215722496383,1.2220053539772238
m235.ply,animal,408,812,0.6861470796741493,1.2772047602040952
m221.ply,animal,10576,21121,0.7372737095121094,1.3231802789899796
m209.ply,animal,417,1296,0.5996348862193942,1.0543839294194501
m29.ply,animal,2972,5878,0.8393312881611631,1.3407271914032324
m15.ply,animal,368,724,0.5556212271994027,1.1337522139956333
m143.ply,animal,5647,10817,0.5991448971516758,1.0377168085407502
m157.ply,animal,747,1430,0.6349338040688411,0.7268471803479463
m180.ply,animal,15088,29960,0.5997102387422707,0.9995558904358475
m194.ply,animal,2244,3460,0.5755152810514075,1.0419256285551286
m199.ply,animal,6540,12936,0.5313244709017086,1.0327046303493561
m172.ply,animal,745,1413,0.555950640627613,1.0027028930849855
m166.ply,animal,476,1698,0.5548304932925181,1.031418209043257
m18.ply,animal,4250,8324,0.6346945862422523,1.2813242275993224
m24.ply,animal,163,284,0.7258139812793819,1.325326610688852
m30.ply,animal,390,800,0.6394239519813097,1.1243246263873259
m204.ply,animal,1224,2338,0.5760036989447399,1.0536950005101096
m210.ply,animal,210,404,0.641416950274711,1.260531743969187
m238.ply,animal,559,880,0.7229932932251444,1.3040550308637286
m239.ply,animal,551,831,0.6796392995032571,1.2013282923597528
m211.ply,animal,2640,5476,0.5588135827034302,1.021245736548261
m205.ply,animal,662,1242,0.5699966837835932,1.0362807919097023
m31.ply,animal,1802,3548,0.6163120491606879,1.1698832322727768
m25.ply,animal,1249,2494,0.6711991992572495,1.3260566071374933
m19.ply,animal,3334,5490,0.6301869580874424,1.1742397471811281
m167.ply,animal,435,856,0.5947572408601265,1.1127801664735941
m173.ply,animal,1003,1702,0.5458590431353768,0.9971615329488999
m198.ply,animal,4657,19582,0.6048071651537412,1.0764583999658324
m165.ply,animal,506,1748,0.5442511734071346,1.01457298887463
m171.ply,animal,614,1094,0.6428114042055776,1.0757880038227792
m159.ply,animal,533,998,0.5258272060208036,1.0117300779026983
m33.ply,animal,3144,6164,0.7498214285709541,1.2707351006169618
m27.ply,animal,341,1024,0.8171608651634986,1.5779008352396546
m213.ply,animal,409,760,0.5512529215138813,1.0068413206747129
m207.ply,animal,3238,5926,0.5831569906118127,1.0443811799247436
m206.ply,animal,3071,6102,0.6146067579460828,1.0124399844163603
m212.ply,animal,1290,2576,0.5762561817669243,1.0999557877196702
m26.ply,animal,5266,10274,0.7675083578420526,1.3175800207019686
m32.ply,animal,1129,2246,0.6832411014107197,1.1964996836075636
m158.ply,animal,521,935,0.6122875579343905,1.0320133489567855
m170.ply,animal,16052,32042,0.5537705506718771,1.012244622901994
m164.ply,animal,728,1396,0.5249629682917478,1.0124927346213404
m148.ply,animal,3964,7707,0.5952932892305449,1.0965919815706295
m160.ply,animal,894,1627,0.587486836616798,1.0808790653250715
m174.ply,animal,1196,2308,0.5954470591101815,1.044539813514545
m36.ply,animal,1289,2531,0.8184056583379955,1.5370716810757394
m22.ply,animal,333,620,0.6833413884632672,1.2246945669610851
m216.ply,animal,9272,17521,0.6262437747601852,1.1180318418493276
m202.ply,animal,148,228,0.5521984722119463,1.0079792235324099
m9.ply,animal,557,902,0.6924114801508978,1.3268823960223453
m8.ply,animal,423,698,0.7039571586586396,1.3277772849408895
m203.ply,animal,477,938,0.5945746854484479,1.0233238965689213
m217.ply,animal,955,1835,0.6307885120825679,1.0318371256210934
m23.ply,animal,462,878,0.6745276576311172,1.125307946411559
m37.ply,animal,567,1130,0.6797363986880487,1.2619787738995454
m175.ply,animal,658,1079,0.547267460174872,1.0243954300977771
m161.ply,animal,495,839,0.5212351885231815,1.016171578262254
m149.ply,animal,17338,34666,0.5552283556488683,1.0094478000496112
m188.ply,animal,1863,3360,0.6251175993441451,1.0058961422264228
m177.ply,animal,116,185,0.5516729804321173,1.0599559908307514
m163.ply,animal,120,208,0.534511511160594,1.002817503867977
m21.ply,animal,346,556,0.6815201613186423,1.3404672120995722
m35.ply,animal,699,1394,0.7224942454568257,1.3655695103249046
m229.ply,animal,18099,35742,0.7493516878564352,1.326060183999203
