mesh_name,category,n_vertices,n_faces,d_centroid_origin
m767.ply,furniture,3306,6400,3.658149306343769e-09
m773.ply,furniture,3234,6400,2.0331525873867767e-09
m798.ply,furniture,3378,6400,9.732544642392711e-09
m940.ply,furniture,3290,6400,8.050050724592907e-09
m954.ply,furniture,3312,6399,3.1535953866819638e-09
m808.ply,furniture,3028,5376,6.87466694073059e-09
m834.ply,furniture,3267,6399,6.839511790921474e-09
m820.ply,furniture,3049,6400,4.550808581427328e-09
m836.ply,furniture,3284,6400,1.2262517038781175e-08
m822.ply,furniture,3826,7624,4.273714382587132e-10
m942.ply,furniture,3248,6400,9.952599951008089e-09
m956.ply,furniture,3249,6399,4.430517539006565e-09
m765.ply,furniture,3734,6904,2.7444550496857933e-09
m771.ply,furniture,3235,6400,3.761935441140863e-09
m770.ply,furniture,3620,6400,2.4318075501913915e-09
m764.ply,furniture,3992,7744,2.4562199223752724e-09
m957.ply,furniture,3466,6912,1.6222254779998887e-09
m943.ply,furniture,3674,6399,7.620888607772186e-09
m823.ply,furniture,3234,6400,7.432395176576656e-09
m837.ply,furniture,3457,6400,6.762834375871692e-09
m878.ply,furniture,3406,6400,7.621609879304947e-09
m850.ply,furniture,3206,6400,2.0380473289531106e-09
m844.ply,furniture,3210,6400,3.4332608826655515e-09
m893.ply,furniture,3278,6399,1.1035722633359079e-08
m887.ply,furniture,3233,6400,2.2316773097924328e-09
m918.ply,furniture,3977,7936,1.678309531596333e-09
m924.ply,furniture,3126,6399,6.555073747058228e-09
m930.ply,furniture,3212,6400,6.4030025867457884e-09
m931.ply,furniture,3211,6400,9.162432571840388e-09
m925.ply,furniture,3043,6400,1.3305842291548278e-08
m919.ply,furniture,3977,7936,2.3911535262368557e-09
m886.ply,furniture,2187,6400,4.948710707071461e-09
m892.ply,furniture,3243,6399,1.079552149225159e-08
m845.ply,furniture,3281,6399,2.818450432789241e-09
m851.ply,furniture,3813,7680,3.914533804026704e-09
m879.ply,furniture,3162,6400,4.580310878943541e-09
m847.ply,furniture,3255,6399,5.4104935274863195e-09
m853.ply,furniture,3121,6398,3.395538710544851e-09
m884.ply,furniture,3208,6400,5.316346711995027e-09
m890.ply,furniture,3218,6400,5.341868523496477e-09
m933.ply,furniture,3205,6400,7.737565111551374e-09
m927.ply,furniture,3219,6400,3.841536016240038e-09
m926.ply,furniture,3086,6397,9.846913142997465e-09
m932.ply,furniture,3220,6400,2.128823559392207e-09
m891.ply,furniture,3210,6400,5.195662313984625e-09
m885.ply,furniture,3066,6400,1.18736189739692e-08
m852.ply,furniture,3126,6400,4.875161509374195e-09
m846.ply,furniture,3250,6400,5.854967128325298e-09
m842.ply,furniture,3604,6400,4.46681051350692e-09
m856.ply,furniture,3088,6144,3.939579971723888e-09
m881.ply,furniture,3245,6399,5.933007697942129e-09
m895.ply,furniture,3398,6400,6.314048077539056e-09
m936.ply,furniture,3207,6400,6.344102366347252e-09
m922.ply,furniture,3211,6398,7.50904557198477e-09
m923.ply,furniture,3218,6400,4.1692276904144265e-09
m937.ply,furniture,3202,6400,6.2232569518441526e-09
m894.ply,furniture,3398,6400,1.3096285762021926e-09
m880.ply,furniture,3399,6400,5.753399190181406e-09
m857.ply,furniture,3228,6400,1.783879383829378e-09
m843.ply,furniture,3483,6400,4.96039294624286e-10
m855.ply,furniture,3467,6399,1.1801202454093967e-08
m841.ply,furniture,3198,6400,3.325501912738971e-09
m869.ply,furniture,3552,6399,5.129412043925481e-09
m896.ply,furniture,3522,6399,6.343286643504525e-09
m882.ply,furniture,3326,6400,6.2566386250810674e-09
m921.ply,furniture,3295,6399,5.299689175170046e-09
m935.ply,furniture,3159,6399,6.476138018161276e-09
m909.ply,furniture,3314,6400,7.206763489174877e-09
m908.ply,furniture,3234,5568,1.0309545143038672e-08
m934.ply,furniture,3210,6400,8.903671246570349e-09
m920.ply,furniture,3366,6399,2.4098487657687346e-09
m883.ply,furniture,3210,6400,7.657412939263123e-09
m897.ply,furniture,3444,6400,8.327537077646982e-09
m868.ply,furniture,3199,6400,3.7115341485689333e-09
m840.ply,furniture,2539,6400,4.629649513940442e-09
m854.ply,furniture,2810,6400,4.854693861447648e-09
m130.ply,animal,3817,7460,3.718167960469337e-09
m124.ply,animal,3326,6400,5.343475605789073e-10
m118.ply,animal,3286,6399,2.755844262447113e-10
m66.ply,animal,3143,6398,5.257568568184808e-09
m72.ply,animal,3282,6399,3.3050267379851556e-09
m99.ply,animal,3206,6400,1.5229971466577798e-09
m246.ply,animal,3564,6400,1.0009271065709685e-08
m252.ply,animal,3260,6400,2.127690104533166e-09
m253.ply,animal,3321,6399,3.241606098174892e-09
m98.ply,animal,3229,6400,1.4908124720429396e-09
m247.ply,animal,2366,6399,1.3850032069707036e-09
m73.ply,animal,3206,6400,1.2587691443438483e-09
m67.ply,animal,3202,6400,1.0098885552070915e-09
m119.ply,animal,3297,6399,5.6654161089788024e-09
m125.ply,animal,3200,6400,4.677878361523471e-10
m131.ply,animal,3984,6400,1.7696339576044317e-09
m127.ply,animal,3172,7184,7.440825630354294e-09
m133.ply,animal,3454,6400,3.986510040479506e-09
m59.ply,animal,161,6400,2.7648412382063323e-09
m71.ply,animal,3202,6400,7.759690814963297e-09
m65.ply,animal,3936,7720,3.3771774092809236e-09
m251.ply,animal,3204,6400,1.1625770257350674e-09
m245.ply,animal,3604,6399,2.7168972700726397e-09
m279.ply,animal,3213,6400,3.7030500560493707e-09
m278.ply,animal,3284,6400,2.1736580862326755e-09
m244.ply,animal,3492,6400,7.927265398891842e-09
m250.ply,animal,3299,6400,3.1482882686851183e-09
m64.ply,animal,3625,7104,1.9230822353520395e-09
m70.ply,animal,3318,6400,8.316190775670065e-09
m58.ply,animal,3201,6400,3.3439520397688533e-09
m132.ply,animal,3812,6399,5.1880039747972695e-09
m126.ply,animal,3341,6399,9.223368895178478e-09
m122.ply,animal,3285,6398,4.887882342982419e-09
m136.ply,animal,3290,6400,2.834786624544677e-09
m74.ply,animal,3172,6400,5.529041802202218e-09
m60.ply,animal,3202,6400,2.029087194014193e-09
m48.ply,animal,3245,6399,1.02380892451857e-09
m268.ply,animal,3882,7744,9.717121155339928e-10
m254.ply,animal,3316,6400,2.4923229711073617e-09
m240.ply,animal,3240,6400,2.8404058575971055e-09
m241.ply,animal,3568,6399,3.4583293273837155e-09
m255.ply,animal,3088,6400,8.054981747192439e-10
m269.ply,animal,3202,6400,1.226969257971787e-09
m282.ply,animal,3278,6399,2.114259378832379e-09
m49.ply,animal,3355,6399,1.1417616474042525e-09
m61.ply,animal,3439,6400,3.651318280467811e-09
m75.ply,animal,3326,6400,1.3327331221633069e-09
m137.ply,animal,3210,6399,1.978164620471982e-09
m123.ply,animal,3290,6399,5.357520665846954e-09
m109.ply,animal,3168,6400,1.9539039763981545e-09
m135.ply,animal,3316,6400,2.4510576690775627e-09
m121.ply,animal,3282,6399,8.872658715269589e-10
m63.ply,animal,3991,7168,2.3962737975459615e-09
m77.ply,animal,3267,6400,3.623739156605864e-09
m280.ply,animal,3351,6399,5.282513568257287e-09
m243.ply,animal,3587,6400,4.194927484785836e-09
m88.ply,animal,3208,6400,2.3063704219492296e-09
m257.ply,animal,3221,6400,3.565847719590545e-09
m89.ply,animal,3200,6399,1.1066406662804948e-09
m256.ply,animal,3201,6400,7.07743062673912e-09
m242.ply,animal,3611,6399,1.1350751881815938e-09
m281.ply,animal,3201,6400,1.670848410831369e-09
m76.ply,animal,3200,6400,3.04834977301908e-09
m62.ply,animal,3826,7648,5.0279207613645045e-09
m120.ply,animal,3291,6400,5.9843432333657745e-09
m134.ply,animal,3408,6399,4.142507994639221e-09
m108.ply,animal,3194,6400,7.800929984593888e-10
m190.ply,animal,3772,7108,2.740592833573619e-10
m184.ply,animal,3277,6400,9.308639529541496e-10
m153.ply,animal,3455,6399,1.1385563609222881e-09
m147.ply,animal,3465,6400,1.0578309191347867e-09
m39.ply,animal,3347,6400,6.50136979789689e-09
m11.ply,animal,3206,6400,9.966526931502424e-10
m225.ply,animal,3269,6400,3.985372030347397e-09
m231.ply,animal,3383,6399,2.8157888749600053e-09
m219.ply,animal,2146,6400,7.004036843433432e-09
m6.ply,animal,3424,6400,1.783302091582547e-09
m7.ply,animal,3221,6400,2.383078579384148e-09
m218.ply,animal,3740,7448,6.213940370599139e-09
m230.ply,animal,3421,6400,2.5321618202978077e-09
m224.ply,animal,3187,6400,1.1743458719357042e-09
m10.ply,animal,3248,6400,2.3722986260174575e-09
m38.ply,animal,3197,6399,1.23648782457361e-09
m146.ply,animal,3905,6400,1.944875707471046e-09
m152.ply,animal,3473,6399,1.5371083606035027e-09
m185.ply,animal,3274,6399,2.5551634699774565e-09
m191.ply,animal,3183,6400,1.4850389152116822e-09
m187.ply,animal,3254,6400,7.165748979767132e-10
m193.ply,animal,3301,6399,4.731431012178801e-09
m144.ply,animal,3223,6400,1.3262583271222944e-09
m150.ply,animal,3971,6399,4.621077302477419e-09
m178.ply,animal,3202,6400,5.06407095362338e-09
m12.ply,animal,3219,6400,1.1599584882907765e-08
m232.ply,animal,3202,6400,2.9442781600577713e-09
m226.ply,animal,3210,6400,6.935077359262956e-10
m5.ply,animal,3450,6400,3.3070762965667937e-09
m4.ply,animal,3428,6400,1.443509868008399e-09
m227.ply,animal,2445,6400,2.7652849422810546e-09
m233.ply,animal,3232,6400,8.321007836821778e-09
m13.ply,animal,2934,6400,4.4333017870604825e-09
m179.ply,animal,3222,6400,3.0227404601347595e-09
m151.ply,animal,3219,6400,3.7672182941291675e-09
m145.ply,animal,3202,6400,3.217292977654613e-09
m192.ply,animal,3305,6400,4.028205561284705e-09
m186.ply,animal,3505,6400,2.8421297885506316e-09
m182.ply,animal,3196,6400,8.5300321169903e-10
m196.ply,animal,4049,7763,3.043930731406622e-09
m169.ply,animal,3269,6400,1.6706710479674283e-09
m141.ply,animal,3974,6399,1.4993694867003314e-09
m155.ply,animal,3202,6400,4.060947193544638e-10
m17.ply,animal,3236,6400,6.038680860201559e-09
m237.ply,animal,3201,6400,8.690976933540502e-09
m223.ply,animal,3189,6399,4.813011993418482e-09
m0.ply,animal,3988,7872,2.9103790225749043e-09
m1.ply,animal,3402,6560,3.983966479441326e-09
m222.ply,animal,3205,6400,3.1179426666622015e-09
m236.ply,animal,3254,6400,4.791111780634279e-09
m16.ply,animal,3296,6399,2.7199270369799902e-09
m154.ply,animal,3367,6400,2.9725248012057223e-09
m140.ply,animal,3202,6400,1.89984379681703e-09
m168.ply,animal,3084,6399,2.279794622260981e-09
m197.ply,animal,3970,6400,6.3349539279479236e-09
m183.ply,animal,3618,7124,1.9164914859678263e-09
m195.ply,animal,3293,6400,2.7909299285902107e-09
m181.ply,animal,3248,6400,3.5682489442214048e-09
m156.ply,animal,3212,6400,1.4373494336466643e-09
m142.ply,animal,3406,6399,2.309086193806317e-09
m14.ply,animal,3436,6724,5.5502122673966264e-09
m28.ply,animal,3275,6400,1.6802763042303536e-09
m208.ply,animal,3202,6400,1.3818245715842738e-09
m220.ply,animal,3300,6399,3.0925902410143648e-09
m234.ply,animal,3274,6399,6.0098402916668776e-09
m3.ply,animal,3230,6400,5.966834202669936e-09
m2.ply,animal,3495,6667,2.735865291204802e-09
m235.ply,animal,3202,6400,8.944400105196323e-10
m221.ply,animal,3217,6400,1.5311840827103758e-09
m209.ply,animal,2492,6400,7.965832966317022e-09
m29.ply,animal,3233,6399,1.4440577936499315e-09
m15.ply,animal,3206,6400,3.2427013858591138e-09
m143.ply,animal,3380,6399,6.905445418143994e-09
m157.ply,animal,3231,6400,3.239846383698368e-09
m180.ply,animal,3532,6399,9.58962797957527e-10
m194.ply,animal,3933,6400,9.738838931975906e-10
m199.ply,animal,3272,6400,7.559898779184551e-10
m172.ply,animal,3239,6399,3.2425139737460846e-09
m166.ply,animal,1690,6398,3.0545720801181916e-09
m18.ply,animal,3288,6400,3.883030097575048e-09
m24.ply,animal,3221,6400,3.1187220360220377e-09
m30.ply,animal,3167,6400,1.949734118479969e-09
m204.ply,animal,3264,6399,8.433663684421724e-10
m210.ply,animal,3240,6464,2.250205429550149e-09
m238.ply,animal,3510,6400,5.533317525771508e-09
m239.ply,animal,3562,6400,6.4834109176314684e-09
m211.ply,animal,3087,6400,2.1073545674443987e-09
m205.ply,animal,3237,6399,6.224118095074906e-09
m31.ply,animal,3236,6400,2.335409588649388e-09
m25.ply,animal,3202,6400,1.2742731605674637e-08
m19.ply,animal,3334,5490,3.0394086210618704e-09
m167.ply,animal,3207,6399,1.6796818806894904e-09
m173.ply,animal,3677,6808,6.671029065496276e-09
m198.ply,animal,1241,6399,1.2190583613370989e-08
m165.ply,animal,1715,6398,9.939705523257525e-09
m171.ply,animal,3345,6400,1.2350050117856875e-08
m159.ply,animal,3277,6400,2.219764075865721e-09
m33.ply,animal,3144,6164,4.07463261736338e-09
m27.ply,animal,2563,6398,3.836666239608564e-09
m213.ply,animal,3229,6400,1.2670495844462712e-09
m207.ply,animal,3238,5926,3.3927011175764833e-09
m206.ply,animal,3071,6102,3.12128670876316e-09
m212.ply,animal,3202,6400,1.4800218400377097e-09
m26.ply,animal,3318,6399,5.023980265744918e-09
m32.ply,animal,3206,6400,9.333028108124047e-10
m158.ply,animal,3254,6399,2.1185137323952175e-09
m170.ply,animal,3231,6400,5.922548742848417e-10
m164.ply,animal,3230,6400,9.240410383339528e-10
m148.ply,animal,3964,7707,2.25061598726429e-09
m160.ply,animal,3382,6508,3.90440921137749e-09
m174.ply,animal,3242,6400,1.2003929708907136e-08
m36.ply,animal,3211,6399,4.753542802145667e-09
m22.ply,animal,3223,6400,6.331711150947684e-09
m216.ply,animal,3424,6400,1.6531309051130616e-09
m202.ply,animal,3235,6400,6.512437508231512e-09
m9.ply,animal,3383,6399,6.04055554826107e-09
m8.ply,animal,3324,6399,4.40474994702474e-09
m203.ply,animal,3181,6400,4.603525934606932e-09
m217.ply,animal,3496,7340,7.4986653180977e-09
m23.ply,animal,3223,6400,5.905899143792369e-09
m37.ply,animal,3202,6400,2.571725631747506e-09
m175.ply,animal,3458,6399,3.908779766620528e-09
m161.ply,animal,3363,6397,9.286210777688721e-10
m149.ply,animal,3202,6399,1.5439512443937613e-09
m188.ply,animal,3408,6400,1.916134184053636e-09
m177.ply,animal,3259,6399,1.6144200203058376e-09
m163.ply,animal,3320,6399,6.452221021879001e-10
m21.ply,animal,3249,6400,7.965269411867347e-09
m35.ply,animal,3202,6400,1.998133291589994e-09
m229.ply,animal,3304,6400,2.4363589227975197e-09
m201.ply,animal,3200,6400,1.801810192542302e-09
m215.ply,animal,3121,6399,2.4707948339226304e-09
m214.ply,animal,3149,6400,1.3711153298698504e-09
m200.ply,animal,3262,6399,9.335797060411565e-10
m228.ply,animal,2693,6399,2.509318343167129e-09
m34.ply,animal,3698,7392,8.380139447196725e-10
m20.ply,animal,3327,6399,9.821607927763795e-09
m162.ply,animal,3581,6988,1.2232453660779648e-09
m176.ply,animal,3264,6400,4.502834668678736e-09
m189.ply,animal,3162,6400,2.547181109950932e-09
m111.ply,animal,3229,6399,8.071815947565977e-10
m105.ply,animal,3286,6400,1.1834236241484008e-09
m139.ply,animal,3280,6400,2.319866873688906e-09
m47.ply,animal,3282,6400,2.5695209019965277e-09
m53.ply,animal,3452,6399,1.7965428214879724e-09
m267.ply,animal,4480,7774,3.4575732995748543e-09
m273.ply,animal,3214,6400,1.918496662453659e-09
m84.ply,animal,3357,6399,2.573312491066879e-09
m90.ply,animal,3224,6399,3.445177846013829e-09
m91.ply,animal,3241,6400,1.0944984413863874e-09
m85.ply,animal,3214,6400,3.865767500729705e-09
m272.ply,animal,3311,6400,3.866232568706451e-09
m266.ply,animal,3170,6400,4.326888694845465e-09
m52.ply,animal,3070,6400,1.318890166569475e-09
m46.ply,animal,2329,6399,2.8000880150481836e-09
m138.ply,animal,3205,6399,2.426452356425411e-09
m104.ply,animal,3698,7392,8.2102420354804e-10
m110.ply,animal,3202,6400,2.6504583155626615e-09
m106.ply,animal,3186,6400,6.289807528833096e-09
m112.ply,animal,3220,6399,1.5207139799578477e-09
m78.ply,animal,3575,6399,6.7767086957855155e-09
m50.ply,animal,3203,6400,2.386713894598022e-09
m44.ply,animal,3202,6400,1.0872012295551393e-08
m270.ply,animal,3153,6398,3.506423192125504e-09
m264.ply,animal,3199,6400,1.747912991678091e-09
m93.ply,animal,3758,7424,4.855942964580468e-09
m258.ply,animal,3213,6399,1.611980563711828e-09
m87.ply,animal,3274,6399,1.1033026847959056e-09
m259.ply,animal,3238,6400,1.8557062484363011e-09
m86.ply,animal,3502,6400,1.0497066768505544e-08
m92.ply,animal,3235,6400,1.055294992488263e-09
m265.ply,animal,3202,6400,2.7806108829399345e-09
m271.ply,animal,3300,6400,1.9202114064795435e-09
m45.ply,animal,3206,6400,2.807008015492887e-09
m51.ply,animal,3210,6400,4.482682796658525e-09
m79.ply,animal,3448,6399,8.629165095380503e-09
m107.ply,animal,3051,6052,1.726157965821765e-09
m103.ply,animal,3283,6399,2.5547764743479896e-09
m55.ply,animal,3452,6400,1.7251001178330048e-09
m41.ply,animal,3166,6399,6.587077669160596e-09
m69.ply,animal,3283,6400,5.394336854177581e-09
m249.ply,animal,3258,6399,6.398491892279471e-10
m96.ply,animal,3280,6400,1.9456531878553686e-09
m82.ply,animal,3206,6400,2.3485189218820284e-09
m275.ply,animal,3202,6400,4.654065123586774e-10
m261.ply,animal,3300,6400,1.8421607376218404e-09
m260.ply,animal,3197,6400,6.226504520526746e-10
m274.ply,animal,3202,6400,8.684918237115618e-10
m83.ply,animal,3284,6400,5.422651438491483e-09
m248.ply,animal,3372,6399,8.376175163405753e-09
m97.ply,animal,3601,7083,3.54977911474453e-09
m68.ply,animal,3205,6400,7.748348447964714e-09
m40.ply,animal,3191,6399,6.585964726160939e-09
m54.ply,animal,3497,6400,8.209144469824487e-10
m102.ply,animal,3277,6400,1.7051365190309786e-09
m128.ply,animal,3286,6400,1.4922680210206173e-09
m100.ply,animal,3201,6400,2.421955506044542e-09
m42.ply,animal,3179,6399,3.2243422563934993e-09
m56.ply,animal,3445,6399,2.1451863196288406e-09
m81.ply,animal,3288,6692,5.003863594879318e-09
m95.ply,animal,3818,7632,2.283767444629828e-09
m262.ply,animal,3295,6400,1.897311653692403e-09
m276.ply,animal,3224,6400,5.801871835008507e-09
m277.ply,animal,3226,6400,2.6965229407256665e-09
m263.ply,animal,3268,6400,2.8552832266303696e-09
m94.ply,animal,3331,6328,1.5398004127787794e-09
m80.ply,animal,3308,6399,9.207378168264753e-09
m57.ply,animal,3424,6400,3.084579997567197e-09
m43.ply,animal,3334,6399,5.6522871428685505e-09
m101.ply,animal,3213,6400,1.3444272241692443e-09
m129.ply,animal,1399,6397,3.177424039046307e-09
m695.ply,household,3224,6400,7.2256046537986965e-09
m681.ply,household,3265,6400,3.5393088074612054e-09
m656.ply,household,3356,6400,2.2495026767100236e-09
m642.ply,household,2945,6400,4.897763433054677e-09
m497.ply,household,3008,6012,3.743593269960873e-09
m483.ply,household,3387,6400,3.1944654558455376e-09
m1718.ply,household,3822,6399,3.8606885269804973e-10
m1730.ply,household,3254,6400,6.345443525950465e-10
m1724.ply,household,2842,6400,1.9644039009382383e-09
m534.ply,household,3841,7680,1.6873102931503832e-09
m508.ply,household,3980,7952,1.528267814784183e-09
m722.ply,household,3140,6080,1.3063068326925837e-09
m723.ply,household,3208,6400,6.423053626030393e-09
m509.ply,household,3204,6399,1.7199453681460764e-09
m535.ply,household,3276,6399,1.731644954022526e-09
m521.ply,household,4365,6400,3.917109171702416e-09
m1725.ply,household,3198,6406,7.319204509288105e-09
m1731.ply,household,3132,6400,1.4213932258263764e-09
m1719.ply,household,3420,6272,2.2981425735968673e-09
m482.ply,household,3422,6400,2.73738633246191e-09
m496.ply,household,3196,6400,1.9329707040592077e-09
m643.ply,household,3379,6399,2.077349438644331e-09
m657.ply,household,3223,6400,5.450914934090994e-09
m680.ply,household,3278,6399,5.109594416000536e-10
m694.ply,household,3268,6400,4.118946230879853e-09
m682.ply,household,3373,6400,2.7187203197133042e-09
m696.ply,household,3159,6399,4.728064025624573e-09
m641.ply,household,3288,6400,5.75376628086399e-10
m655.ply,household,3212,6400,6.1427577646502865e-09
m669.ply,household,3942,7328,7.150407436263631e-10
m1109.ply,household,3271,6400,3.892007286825841e-09
m494.ply,household,3074,6144,4.051736037602393e-09
m1727.ply,household,3724,7332,5.4427501306291375e-09
m1733.ply,household,3206,6400,3.2325752451017228e-09
m537.ply,household,3200,6400,2.0072577342278702e-09
m523.ply,household,3370,6400,2.9118147988646445e-09
m721.ply,household,3210,6400,4.673491344652138e-10
m709.ply,household,3214,6399,7.627677142896968e-09
m708.ply,household,3232,6400,1.9659978425535656e-09
m720.ply,household,2986,6399,2.260143526935476e-09
m522.ply,household,3260,6400,3.4091320157707878e-09
m536.ply,household,3202,6400,1.1832246719832674e-09
m1732.ply,household,3229,6400,8.292231164676473e-09
m1726.ply,household,3406,6399,6.503309287968152e-09
m495.ply,household,3251,6400,4.674290540068933e-09
m1108.ply,household,3701,6399,2.973453486153161e-09
m668.ply,household,3407,6400,2.082196712173284e-09
m654.ply,household,3220,6400,1.7494662051475038e-09
m640.ply,household,3712,7346,5.592313526420367e-09
m697.ply,household,3208,6400,3.057613188866459e-09
m683.ply,household,3246,6400,2.078020332993855e-10
m687.ply,household,3100,6016,4.731758224597962e-10
m693.ply,household,3748,6399,1.6401208086374807e-09
m678.ply,household,3464,6399,1.56266373793789e-09
m644.ply,household,3559,6400,3.705139396218862e-09
m650.ply,household,3558,6400,2.677590911237259e-09
m485.ply,household,3416,6399,2.480199662368399e-09
m491.ply,household,3302,6399,8.114558200598494e-10
m1722.ply,household,3226,6400,4.013755266343751e-09
m1736.ply,household,2897,6398,4.617580590806046e-09
m532.ply,household,3804,7680,8.54829554834078e-10
m526.ply,household,3218,6399,3.2932233167990164e-09
m718.ply,household,2868,6399,1.048564662964476e-09
m730.ply,household,3124,6399,5.982194681760408e-09
m724.ply,household,3204,6400,2.3029968727345684e-09
m725.ply,household,3204,6400,2.3453208429075117e-09
m731.ply,household,3122,6240,1.7144328394257918e-09
m719.ply,household,3210,6400,2.7732834114262706e-09
m527.ply,household,3202,6400,3.290752688139701e-09
m533.ply,household,3161,6399,7.484551208833999e-09
m1737.ply,household,6039,6400,9.214944332538902e-09
m1723.ply,household,2880,6400,1.57514445576189e-09
m490.ply,household,3195,6400,4.5555606511402934e-09
m484.ply,household,3261,6399,1.1986399880703155e-09
m651.ply,household,3373,6400,1.0570898353965792e-09
m645.ply,household,4143,6399,3.183975867813925e-09
m679.ply,household,3338,6399,5.187786048061357e-09
m692.ply,household,2112,6398,2.2781146738960422e-09
m686.ply,household,3283,6884,2.167451896522802e-09
m690.ply,household,3148,6400,6.055027240847263e-10
m684.ply,household,3256,6399,3.4960352955833068e-09
m653.ply,household,3212,6400,1.7076993144928572e-09
m647.ply,household,3645,6480,1.0555348680040987e-09
m1641.ply,household,3206,6400,1.6612678138041471e-09
m492.ply,household,3142,6400,5.565354885283054e-09
m486.ply,household,3424,6400,2.3678574697106905e-09
m1669.ply,household,3220,6399,1.7678857857433076e-08
m1735.ply,household,3279,6399,5.1939938792832655e-09
m1721.ply,household,3192,6400,4.4162205297839875e-09
m1709.ply,household,3332,6399,3.930445403773347e-09
m525.ply,household,3315,6400,2.4918176724689728e-09
m531.ply,household,3200,6400,1.805275080446864e-09
m727.ply,household,3207,6400,4.385013128392816e-09
m732.ply,household,3212,6400,2.1580697453783904e-10
m726.ply,household,3216,6399,4.167224400665707e-09
m530.ply,household,3201,6400,1.0483712832584986e-09
m524.ply,household,3118,6400,4.71113199974208e-09
m1708.ply,household,3329,6400,9.725390160907333e-09
m1720.ply,household,3271,6400,7.02577284433757e-09
m1734.ply,household,3160,6400,3.167171496573851e-09
m487.ply,household,3208,6400,3.434021962652906e-09
m1668.ply,household,3284,6399,6.097798825137813e-09
m493.ply,household,3404,6872,1.4587260974871847e-09
m1640.ply,household,3202,6400,1.0159495751535916e-09
m646.ply,household,3283,6400,5.724532347762953e-09
m652.ply,household,3141,6398,3.0333375070977504e-09
m685.ply,household,3160,6400,2.3299678541177565e-09
m691.ply,household,3463,6400,1.1464422232029955e-09
m635.ply,household,3499,6399,4.013079864725883e-09
m609.ply,household,3223,6400,8.14454919092676e-09
m1627.ply,household,4006,7992,1.0557588071614383e-09
m1633.ply,household,3314,6399,6.479497249703379e-10
m1800.ply,household,3213,6400,1.2591478273058935e-08
m580.ply,household,3354,6399,5.494453880343653e-09
m594.ply,household,2382,6400,9.244400569633152e-10
m1753.ply,household,3401,6400,1.1076860556174973e-08
m1747.ply,household,2381,6399,6.9364327729155945e-09
m543.ply,household,3295,6400,3.531457308782568e-09
m557.ply,household,3586,7168,1.583985751664186e-09
m1790.ply,household,3235,6400,7.571241643010226e-10
m755.ply,household,3046,6400,5.66997157969616e-10
m1592.ply,household,3287,5968,1.3000768357064169e-08
m1593.ply,household,3422,6400,5.2547525454960366e-09
m754.ply,household,2837,6400,5.585762553486224e-10
m1791.ply,household,3427,6400,6.5360594981263024e-09
m556.ply,household,3213,6400,2.822885068799473e-09
m542.ply,household,3234,6400,2.171051166070805e-09
m1746.ply,household,3202,6400,1.991675234264342e-09
m1752.ply,household,3612,6576,9.143726610203754e-10
m595.ply,household,3220,6400,2.059672644323614e-09
m581.ply,household,2400,6400,4.2204691013753595e-09
m1801.ply,household,3291,6400,5.0415674013420335e-09
m1632.ply,household,3176,6400,2.365110569602943e-09
m1626.ply,household,3317,6400,2.5697424066152097e-09
m608.ply,household,3276,6400,8.515336953457644e-09
m634.ply,household,3585,6400,2.702113949014103e-09
m636.ply,household,3291,6400,1.2332642288933386e-09
m1618.ply,household,3394,6400,2.6535739489530396e-09
m1630.ply,household,3200,6400,5.068315211470233e-09
m1778.ply,household,3461,6399,4.241166800800418e-09
m597.ply,household,3060,6400,3.912934277888869e-09
m583.ply,household,3212,6400,8.494282736598597e-09
m1744.ply,household,3810,7616,2.464462317248489e-09
m1750.ply,household,3227,6400,4.8168737840356394e-08
m554.ply,household,3258,6399,8.588482369325796e-09
m540.ply,household,3202,6400,3.967829060883736e-09
m568.ply,household,3368,6656,3.3031275728032354e-09
m1793.ply,household,3222,6400,1.1505257952489615e-08
m756.ply,household,3200,6400,2.4219620796232043e-09
m1591.ply,household,3295,6400,1.1144386270083236e-08
m1590.ply,household,3308,6400,1.3193396477228282e-09
m757.ply,household,3301,6400,3.7464787567810006e-10
m1792.ply,household,3202,6400,7.437246646306321e-09
m569.ply,household,3871,7600,5.5817564040776845e-09
m541.ply,household,1636,6398,9.682303201090555e-10
m555.ply,household,3327,6399,3.2136807127912954e-09
m1751.ply,household,3315,6400,1.2189331690710645e-08
m1745.ply,household,3200,6400,1.0417796723887885e-09
m582.ply,household,1565,6400,1.0012495681599083e-08
m596.ply,household,3216,6400,5.058552597992954e-09
m1802.ply,household,3332,6399,2.9982512790478837e-09
m1631.ply,household,3758,6399,3.1572053784960403e-09
m1619.ply,household,3192,6352,2.2240222422180935e-09
m637.ply,household,3358,6400,6.432879186234592e-09
m627.ply,household,3487,6400,3.903061384046662e-09
m633.ply,household,1888,6398,7.582327228413852e-09
m1635.ply,household,3202,6400,1.5982586699535394e-09
m1609.ply,household,3202,6400,5.2326555616349825e-09
m1741.ply,household,3223,6400,2.2718498320257525e-09
m592.ply,household,3292,6399,1.0616001605538038e-08
m1769.ply,household,3208,6400,3.22598076815802e-09
m586.ply,household,3210,6400,1.7781800530582225e-08
m1796.ply,household,3372,6528,8.780726777535445e-09
m551.ply,household,4014,6400,3.22185721411409e-09
m545.ply,household,3202,6400,4.5564797285552423e-10
m1594.ply,household,3557,6400,6.328379751231367e-09
