mesh_name,category,n_vertices,n_faces,d_centroid_origin,scale
m1807.ply,sink,1764,3500,0.677415777725358,1.2433384093483875
m1810.ply,sink,1995,3500,0.6137989666856379,1.2004582071794716
m1809.ply,sink,1767,3500,0.6580543079845937,1.2611348702226792
m1808.ply,sink,1765,3499,0.7596512945526847,1.481781348469003
m1644.ply,ladder,1803,3500,0.5063538365093623,0.9559942895296886
m1645.ply,ladder,1744,3500,0.5400433805578706,1.0337748856316833
m1642.ply,ladder,1808,3500,0.6322206553332193,1.103594150864765
m1643.ply,ladder,1778,3500,0.5326194600163615,0.9787679105046735
m113.ply,miscellaneous,2114,3500,0.5744128141677538,1.0027972205574807
m117.ply,miscellaneous,1872,3500,0.565014804511372,0.9847849949587938
m116.ply,miscellaneous,2128,3500,0.5923653348197105,0.9985956073151459
m114.ply,miscellaneous,1928,3500,0.6038773550979694,1.0112329842514542
m115.ply,miscellaneous,1911,3500,0.7474887306647335,1.2457939731271297
m859.ply,furniture,1948,3500,0.6360466487026978,1.1904081761464198
m871.ply,furniture,1142,2944,0.9969498951215758,1.5537651226217952
m865.ply,furniture,2058,3500,0.6413919420129988,1.2015711857496523
m939.ply,furniture,1302,2416,0.7419749608854267,1.407120597279015
m905.ply,furniture,1841,3500,1.0435304118138773,1.5719216704662802
m911.ply,furniture,1763,3500,0.7209424795151033,1.154946182335885
m910.ply,furniture,1021,3500,0.7792302642433956,1.3104526747939178
m904.ply,furniture,1364,2432,0.649100301167671,1.0921297370806233
m938.ply,furniture,1671,3360,0.9966000608954231,1.5329799734982483
m864.ply,furniture,1035,1624,0.5746281899500627,1.0738693283995222
m870.ply,furniture,1752,3500,0.6971470268566375,1.1718266495316003
m858.ply,furniture,1098,1792,0.5693527141152938,1.066372375700638
m866.ply,furniture,2035,3499,0.7182385602727307,1.351537422041156
m872.ply,furniture,1768,3500,0.6718375027218676,1.0953494886276707
m899.ply,furniture,2087,3500,1.091213744145934,1.6450748421784738
m912.ply,furniture,1756,3500,0.7216484267411926,1.1635076466804677
m906.ply,furniture,1772,3500,0.6508103862879582,1.2284261030164438
m907.ply,furniture,1907,3424,0.6792303473711785,1.1325714990427043
m913.ply,furniture,1514,3008,0.9526443715400972,1.4518384277120886
m898.ply,furniture,2093,3500,0.6562226156823212,1.1201834653406406
m873.ply,furniture,1864,3500,0.7288678460418496,1.2795587349493713
m867.ply,furniture,1768,3500,0.5913318920306764,1.100215701210729
m863.ply,furniture,2092,3499,0.5997298232737098,1.121409242136856
m877.ply,furniture,1764,3500,0.7794288916137472,1.3825721394882404
m888.ply,furniture,1752,3500,0.7202823858267183,1.1889834615015424
m917.ply,furniture,1386,2752,0.7090718372906113,1.2033331783390715
m903.ply,furniture,1816,3500,0.6192773184368057,0.9989184764525904
m902.ply,furniture,1763,3500,0.6676628731559031,1.1825258338707572
m916.ply,furniture,1760,3500,1.0026349153033431,1.6209006721288648
m889.ply,furniture,1690,3500,0.7476270606420045,1.234496423552217
m876.ply,furniture,1794,3328,0.880424616608477,1.487843741751575
m862.ply,furniture,1784,3499,0.6827486110020821,1.3735673508539241
m874.ply,furniture,1935,3500,0.6032372662350076,1.0852173757884889
m860.ply,furniture,1764,3500,0.6697372913407792,1.2474965366806372
m848.ply,furniture,1320,2720,0.6077130036664561,1.185716353308242
m900.ply,furniture,2090,3498,0.750431903210059,1.175402046907626
m914.ply,furniture,1848,3500,0.5906937911261163,1.0477555225599167
m928.ply,furniture,1651,3008,0.9763035973202748,1.5533495253208445
m929.ply,furniture,1553,3008,0.8707815423090686,1.447053694111907
m915.ply,furniture,1760,3500,0.7976942349445627,1.225615906594662
m901.ply,furniture,1759,3500,0.8282932251941085,1.3977390435733343
m849.ply,furniture,1559,3072,0.6157937570213348,1.154154144014137
m861.ply,furniture,1781,3500,0.7159181688615313,1.3076286305395475
m875.ply,furniture,1779,2976,0.5746429347409816,1.0434344365301873
m812.ply,furniture,1856,3499,0.6412218850764229,1.1380244079198643
m806.ply,furniture,1754,3500,0.538711268763342,1.0784241500260388
m782.ply,furniture,1538,2944,0.579175158944673,1.079731015096097
m796.ply,furniture,1794,3500,0.743426869879221,1.34656941055169
m769.ply,furniture,1436,2816,0.6504902281414564,1.2198885089581377
m768.ply,furniture,1774,3499,0.7955828607289608,1.3809853462740673
m797.ply,furniture,1757,3498,0.6817605741523876,1.2722654900257166
m783.ply,furniture,1690,3500,0.6783775528794274,1.2023561938856777
m807.ply,furniture,1480,2944,0.6084800810568264,1.091062913733357
m813.ply,furniture,1866,3498,0.6433209621950909,1.0946453374964424
m839.ply,furniture,1758,3500,0.6410880458792438,1.184033548856072
m805.ply,furniture,1719,3500,0.7297779100187886,1.3769092369515594
m811.ply,furniture,1862,3499,0.6431384844477838,1.2036061031397265
m795.ply,furniture,1776,3500,0.6358029366639335,1.1463307147952113
m959.ply,furniture,1747,3500,0.5627566661499156,1.045820843717324
m781.ply,furniture,1178,2032,0.6676078907349162,1.2066602802228732
m780.ply,furniture,1058,1872,0.7529534758608268,1.4317315338492949
m958.ply,furniture,1759,3500,0.6575459166206025,1.2521584303947348
m794.ply,furniture,1851,3500,0.7154668865997084,1.3370769307688792
m810.ply,furniture,1778,3500,0.5482854807109494,1.082072322878867
m804.ply,furniture,1183,2208,0.6849823973909509,1.33261660796744
m838.ply,furniture,1766,3500,0.58364146936959,1.146268844486067
m800.ply,furniture,1571,3040,0.6950822408451399,1.3748796046802536
m814.ply,furniture,1201,2184,0.6249986432723708,1.2036061031397265
m828.ply,furniture,1774,3500,0.6120749967986826,1.1554872903646767
m960.ply,furniture,1804,3500,0.5358145722610704,1.0777664699099316
m948.ply,furniture,1828,3500,0.7041955061085386,1.5914547269479045
m790.ply,furniture,1815,3500,0.8155359934480868,1.31977841244593
m784.ply,furniture,1158,2304,0.5397897672710898,1.045513104891005
m785.ply,furniture,1839,3499,0.8179552305630492,1.2229855497890967
m791.ply,furniture,1784,3500,0.7906321916888074,1.1724948943356284
m949.ply,furniture,1762,3500,0.6275834325815918,1.4091943426951894
m829.ply,furniture,1774,3500,0.5421101833050225,1.0492565947441723
m815.ply,furniture,1201,2184,0.6267872365536691,1.1380244079198643
m801.ply,furniture,1804,3500,0.607397104841753,1.169795241335237
m817.ply,furniture,1400,2752,0.6176855484487438,1.1875937990875192
m803.ply,furniture,1318,2481,0.6490922824907573,1.2402182621184583
m787.ply,furniture,1373,2678,0.8499543826425514,1.2258396602338244
m793.ply,furniture,1942,3499,0.7820625990432931,1.4821443201237825
m778.ply,furniture,1744,3500,0.6952686521983481,1.3324552964089014
m779.ply,furniture,1776,3500,0.5655416720185681,1.0339216198438623
m792.ply,furniture,1772,3500,0.5767895204256378,1.3588445521687855
m786.ply,furniture,1768,3500,0.8025228742013103,1.4173221933539488
m802.ply,furniture,1936,3296,0.7229512590940425,1.3377410837698496
m816.ply,furniture,1201,2184,0.6367345286627835,1.0946453374964424
m833.ply,furniture,1229,2200,0.5820722119800759,1.125460541502252
m827.ply,furniture,1078,2112,0.6312925912606853,1.1080684943572991
m947.ply,furniture,1421,2336,0.6363025354018064,1.2510324628573788
m953.ply,furniture,1832,3499,0.6218404037569283,1.1414593139243825
m774.ply,furniture,1790,3500,0.7810344519626462,1.4250003689282285
m775.ply,furniture,1805,3500,0.6158379214376201,1.1800318023811611
m952.ply,furniture,1167,2320,0.7815303924684177,1.334152427343531
m946.ply,furniture,1539,2576,0.6149222187539503,1.1587492126079646
m826.ply,furniture,1778,3500,0.6144555056656742,1.1680815976546297
m832.ply,furniture,1966,3398,0.5693637102803764,1.0729904697801786
m818.ply,furniture,1739,3500,0.791408075097677,1.3541590494962767
m824.ply,furniture,1827,3499,0.602005033884775,1.174665547949943
m830.ply,furniture,1777,3500,0.5597238244649996,1.0622358302008206
m950.ply,furniture,1587,2896,0.6643399046714358,1.4844176916559826
m788.ply,furniture,1238,2448,0.7309861243319151,1.0466926892929649
m944.ply,furniture,1511,2624,0.6122792342693835,1.1434269708404234
m777.ply,furniture,1045,1860,0.5330045510082382,1.0340663134002603
m763.ply,furniture,1247,2176,0.8374527694390597,1.4722774232961506
m776.ply,furniture,1660,3500,0.5432758191466415,1.0503549367055072
m945.ply,furniture,1900,3500,0.6530277081413461,1.4265500858907574
m789.ply,furniture,1792,3500,0.7422875763828315,1.1738876999390135
m951.ply,furniture,1300,2288,0.6424366124057602,1.327342151437243
m831.ply,furniture,1748,3500,0.5916863969950756,1.0926961424639814
m825.ply,furniture,1217,2392,0.572630119762549,1.1557962175111054
m819.ply,furniture,1526,2656,0.5541657528926769,1.159132468261851
m821.ply,furniture,1326,2720,0.5121334526403664,1.1032414099226453
m835.ply,furniture,1923,3500,0.5823546733304595,1.108516417980962
m809.ply,furniture,1470,2880,0.4529668726249786,0.9950438601266565
m955.ply,furniture,1717,3296,0.8330228848437875,1.486011083118336
m941.ply,furniture,1626,3296,0.763802243576096,1.4041693540363085
m799.ply,furniture,1787,3500,0.6694102393129396,1.314999108896613
m772.ply,furniture,1666,3264,0.7889115248199847,1.5013596425353894
m766.ply,furniture,1242,3500,0.675216608557875,1.195080891998289
m767.ply,furniture,1851,3500,0.6571594309262964,1.1992160366449613
m773.ply,furniture,1666,3264,0.8025055285794674,1.5013596425353894
m798.ply,furniture,1329,2396,0.6820320412121822,1.2715002850585742
m940.ply,furniture,1394,2608,0.7835518533424233,1.472956986032117
m954.ply,furniture,1799,3500,0.7192596026207557,1.329409838862525
m808.ply,furniture,2018,3500,0.6665605402573122,1.2403694724481555
m834.ply,furniture,1809,3499,0.5862704954259637,1.1133390726825412
m820.ply,furniture,1644,3328,0.6137619492143641,1.2160371222886743
m836.ply,furniture,1471,2816,0.6040137367049863,1.1635076466804677
m822.ply,furniture,1764,3500,0.6311050563398725,1.1745991863084506
m942.ply,furniture,1790,3500,0.7933168788383385,1.4294183567405117
m956.ply,furniture,1717,3296,0.8082898662719358,1.4299260722266638
m765.ply,furniture,1005,1726,0.7999030594065148,1.380113609217967
m771.ply,furniture,1666,3264,0.7959731235471691,1.5013596425353894
m770.ply,furniture,1396,2224,0.6697186101788355,1.2549396236900006
m764.ply,furniture,1026,1936,0.794275293066923,1.3272426256020884
m957.ply,furniture,1761,3500,0.662848018151869,1.2526224009704952
m943.ply,furniture,2100,3500,0.7741514948846759,1.4213708362763944
m823.ply,furniture,1658,3248,0.6909674438955405,1.2477423645232393
m837.ply,furniture,1952,3500,0.5842946145813,1.0946617629908606
m878.ply,furniture,1173,2136,0.990394170320114,1.5434122910600792
m850.ply,furniture,1766,3500,0.6397244825617953,1.2279400926029358
m844.ply,furniture,1764,3500,0.6552135019137068,1.2561005181858258
m893.ply,furniture,1860,3499,0.9624524231544906,1.4121312480061194
m887.ply,furniture,1264,2464,0.7127586755817288,1.2009891267331299
m918.ply,furniture,1005,1984,0.6537146269911215,1.1119032095741654
m924.ply,furniture,1771,3500,0.7769764145436182,1.3791025955823335
m930.ply,furniture,1762,3500,0.7924015981956721,1.2890351354792178
m931.ply,furniture,1760,3500,0.920780599657303,1.4421224532349664
m925.ply,furniture,1753,3500,0.8796609321319575,1.4492465599226538
m919.ply,furniture,1005,1984,1.0558657214764575,1.5379217444859026
m886.ply,furniture,1134,3500,0.7242620274535352,1.2508508427184877
m892.ply,furniture,1811,3500,0.6421684039266913,1.1248630105329378
m845.ply,furniture,1810,3500,0.6488942478601928,1.2400512649153488
m851.ply,furniture,1746,3500,0.6204725866949405,1.2803263208558715
m879.ply,furniture,1089,2224,0.6300175471421614,1.1202861364221628
m847.ply,furniture,1783,3500,0.609559004271186,1.1602838274813256
m853.ply,furniture,1661,3500,0.6488180379461819,1.2123942271931814
m884.ply,furniture,1072,2128,0.706527712518287,1.2220967872657467
m890.ply,furniture,1769,3500,0.7518177214599554,1.2607226582339395
m933.ply,furniture,1755,3500,0.817280907674015,1.4157599131434948
m927.ply,furniture,1768,3500,0.7791311921622023,1.3829621598465294
m926.ply,furniture,1781,3500,1.0034141960446619,1.546830083779956
m932.ply,furniture,1764,3500,0.8728834881240161,1.4686801457081915
m891.ply,furniture,1760,3500,0.6477280986390385,1.1461271487909375
m885.ply,furniture,1717,3500,0.6418354655349102,1.1226690255392846
m852.ply,furniture,1671,3500,0.6073410860448748,1.2496960078070922
m846.ply,furniture,1101,2098,0.5828059150139344,1.1127130429431338
m842.ply,furniture,1357,2263,0.613903619264716,1.0284790524629501
m856.ply,furniture,1767,3500,0.6753688983645065,1.2791194164041446
m881.ply,furniture,1809,3500,0.756400000063603,1.18485810285108
m895.ply,furniture,1902,3499,0.6611789435768927,1.1601770069030712
m936.ply,furniture,1757,3500,0.7691094510899606,1.378976338313433
m922.ply,furniture,1760,3500,0.8162501752487994,1.406967439190924
m923.ply,furniture,1768,3500,0.8507446760419312,1.4335699845084593
m937.ply,furniture,1122,2240,0.8238156064684375,1.533283099987795
m894.ply,furniture,1910,3499,0.8007395515854426,1.4023990567220546
m880.ply,furniture,1794,3328,0.6010925294691415,1.0755053963890022
m857.ply,furniture,1372,2688,0.6285929687755853,1.1877408312234619
m843.ply,furniture,1924,3500,0.632101779464338,1.0994044367484115
m855.ply,furniture,1577,2816,0.6748633053704587,1.324711936502327
m841.ply,furniture,1753,3500,0.6666842878970477,1.18485810285108
m869.ply,furniture,1879,3499,0.5652393701327008,1.091742935243107
m896.ply,furniture,1488,2560,0.8724093927070558,1.5114352388339616
m882.ply,furniture,1858,3500,0.6566101564734929,1.332242822097174
m921.ply,furniture,1900,3500,0.8277818083625637,1.4148678926096794
m935.ply,furniture,1704,3500,0.9321890581363171,1.5334810792981222
m909.ply,furniture,1586,3048,0.7287936102345205,1.2402961416369331
m908.ply,furniture,2093,3500,0.6562226156823212,1.1201834653406406
m934.ply,furniture,1760,3500,0.8813710635543859,1.558505361307575
m920.ply,furniture,1620,2944,0.9196827865615981,1.4932686011583307
m883.ply,furniture,1386,2752,0.9945819208726734,1.6454483078405036
m897.ply,furniture,1364,2432,0.6468304988468936,1.144415250194306
m868.ply,furniture,1438,2880,0.5563813884655896,1.0314579632258338
m840.ply,furniture,1264,2880,0.798550000555276,1.507242259594061
m854.ply,furniture,1380,3264,0.7118894387901156,1.3535052952772344
m695.ply,blade,1774,3500,0.6624975367095451,0.9827392111948555
m722.ply,blade,1834,3499,0.637107954162312,0.9641043473040783
m723.ply,blade,1758,3500,0.7981124391128184,1.0016191540407504
m694.ply,blade,1996,3500,0.6749363393344346,0.9998737624838033
m696.ply,blade,1709,3499,0.8480893694901454,0.9946256430596289
m721.ply,blade,1070,2120,0.6698614821753236,0.9660385505648159
m709.ply,blade,1764,3500,0.6581046445044798,0.9729714959197376
m708.ply,blade,1782,3500,0.6194649343119941,1.0391465672386042
m720.ply,blade,1240,2712,0.5420281286436777,0.9603378282952755
m697.ply,blade,1758,3500,0.5762805176863987,0.9674601957800534
m687.ply,blade,1820,3500,0.6960181939048761,1.048110435011743
m693.ply,blade,2093,3500,0.33077161227602453,0.958514827115362
m718.ply,blade,1330,2952,0.4493544515045212,0.9670410231066027
m730.ply,blade,1710,3500,0.6900981521706614,1.0301458699030355
m724.ply,blade,1036,2064,0.5898549033620911,0.9622306308728142
m725.ply,blade,1036,2064,0.49155583168401,0.9830014573624838
m731.ply,blade,1752,3500,0.7859784494501995,1.0750477623132932
m719.ply,blade,1760,3500,0.5259126715573393,0.979707934801373
m692.ply,blade,1338,3500,0.33510974011890393,0.9645323269729512
m690.ply,blade,1720,3499,0.2140238096035261,0.27962144871915134
m727.ply,blade,1758,3500,0.6443679344178549,1.0393500450731525
m732.ply,blade,1088,2152,0.5353736856540446,0.9687634072501102
m726.ply,blade,1650,3268,0.6221259401563588,0.9947490924973837
m691.ply,blade,1917,3499,0.58080543059343,0.9774293607744327
m688.ply,blade,1754,3500,0.21205593969299938,0.32197319672411384
m703.ply,blade,1836,3499,0.5066145572464325,0.9551696833247236
m717.ply,blade,1882,3499,0.42042822778190475,0.9602015985051846
m716.ply,blade,1740,3500,0.4323667431537646,0.9705728586015955
m702.ply,blade,1005,2000,0.32989447756060114,0.9601746130078459
m689.ply,blade,1725,3500,0.40209308614178974,1.2952346647092483
m714.ply,blade,1758,3500,0.5762805176863987,0.9674601957800534
m700.ply,blade,1822,3500,0.6555698681298368,1.030791430158131
m728.ply,blade,1742,3272,0.5922355816827478,0.9993893773475316
m729.ply,blade,1776,3500,0.679788443024764,0.9955498916954244
m701.ply,blade,1762,3499,0.48957672757635395,0.9911571291109694
m715.ply,blade,1709,3499,0.8480893694901454,0.9946256430596289
m711.ply,blade,1959,3500,0.4594272077519049,0.972079105299385
m705.ply,blade,1776,3500,0.3645197159857432,1.0491222339166855
m704.ply,blade,1626,3248,0.45160666641817176,0.9524351525010712
m710.ply,blade,1804,3500,0.6553557302877187,0.9713333424100322
m699.ply,blade,1754,3499,0.7528818631882077,0.9806048464509953
m706.ply,blade,1444,3498,0.7603417355248657,0.9866539716696046
m712.ply,blade,1881,3499,0.5979209721949285,0.9681419915395799
m713.ply,blade,1023,2000,0.4219442164265587,0.9600064952680901
m707.ply,blade,1759,3500,0.4318676730040221,0.9818586992314773
m698.ply,blade,1809,3499,0.42363017043704143,0.9897515048401062
m332.ply,body_part,1198,2392,0.8024005317112511,1.4737714120362562
m326.ply,body_part,1521,2828,0.5710809452174339,1.1463912226529354
m285.ply,body_part,1713,3500,0.9036489602476617,1.537165471803912
m291.ply,body_part,1810,3500,0.6207773321348987,1.229899686669609
m290.ply,body_part,1873,3500,0.7982072444988395,1.4063332486327913
m284.ply,body_part,1751,3499,0.7985648454807585,1.477254644443026
m327.ply,body_part,1538,3072,0.7224687409395909,1.26585405166777
m333.ply,body_part,1023,2043,0.6939097021602317,1.4464972946644317
m325.ply,body_part,1546,2878,0.6013832462547564,1.1639500087715027
m331.ply,body_part,1678,3348,0.5863948399272483,1.1498987762960224
m319.ply,body_part,1864,3500,0.8533186552948853,1.437504316713628
m292.ply,body_part,1665,3232,0.6371073143165211,1.2154478794144308
m286.ply,body_part,1746,3500,0.7293747718594056,1.3839578991723693
m287.ply,body_part,1749,3500,0.715174387642718,1.1487500912000854
m293.ply,body_part,1810,3500,0.7533791688033431,1.3905201002715628
m318.ply,body_part,1820,3499,0.7101049376756821,1.3336005691963484
m330.ply,body_part,1649,3499,0.628368953683134,1.1355670729031786
m324.ply,body_part,1752,3500,0.5627595212043817,1.0404950535398867
m308.ply,body_part,1830,3499,0.7596968443584035,0.9153988173478526
m320.ply,body_part,1868,3500,0.6893009945020683,1.2175320409759753
m334.ply,body_part,1644,3264,0.6300622591106735,1.279680665856332
m297.ply,body_part,1890,3499,0.6844650628450885,1.240910954402238
m283.ply,body_part,1690,3500,0.9022286147042603,1.5555668387196095
m296.ply,body_part,1871,3499,0.6850423418963486,1.219162944659051
m335.ply,body_part,1752,3500,0.7423759367692347,1.2754436606022805
m321.ply,body_part,1958,3500,0.6594259285618579,1.275144555718056
m309.ply,body_part,1785,3499,0.7224116336637784,0.7242293262563999
m337.ply,body_part,1752,3500,0.5023306488458734,0.9874709958683248
m323.ply,body_part,1801,3499,0.5489700056985418,1.0603874865763314
m294.ply,body_part,1809,3500,0.7888465957297921,1.4505311458460937
m295.ply,body_part,1793,3499,0.657477074443503,1.212969514004366
m322.ply,body_part,1890,3499,0.6844650628450885,1.240910954402238
m336.ply,body_part,1557,3110,0.6083853953123127,1.142586484963451
m351.ply,body_part,1835,3500,0.7993777064143602,1.4411842210788741
m345.ply,body_part,1972,3500,0.9144583442897561,1.593207349860771
m379.ply,body_part,1748,3500,0.7888014216711833,1.4085058888684747
m378.ply,body_part,1818,3500,0.6997229155831862,1.3555467744216998
m344.ply,body_part,1955,3500,0.7390957996229582,1.31967590454725
m350.ply,body_part,1794,3499,0.8828841331091543,1.6130791278785348
m346.ply,body_part,1798,3500,0.7329057524183127,1.3316520315099472
m352.ply,body_part,1871,3499,0.7953106337834319,1.504464001198871
m353.ply,body_part,1752,3500,0.7581045377894098,1.4295058928221474
m347.ply,body_part,1515,3499,0.7910658053309749,1.3227831004624788
m380.ply,body_part,1896,3500,0.894310560609936,1.595445109518288
m343.ply,body_part,1858,3499,0.7802537804519901,1.4129948689196867
m357.ply,body_part,1742,3500,0.798048843805463,1.5083613764638661
m356.ply,body_part,1751,3500,0.7874464258965399,1.4901012708663934
m342.ply,body_part,1543,2688,0.7975423433990149,1.4120175830494948
m381.ply,body_part,1678,3500,0.832637511052207,1.5608148545733762
m368.ply,body_part,1831,3500,0.8548681380265415,1.4698916222148095
m354.ply,body_part,1759,3500,0.7237221437844225,1.2802741806334366
m340.ply,body_part,1426,2790,0.8298154394468439,1.5871806656905854
m341.ply,body_part,1831,3499,0.7786546163820289,1.4012011003158031
m355.ply,body_part,1752,3500,0.7307229211197228,1.3352114162400344
m369.ply,body_part,1784,3499,0.7334818309084851,1.4530924247652757
m370.ply,body_part,1798,3500,0.7091196686815013,1.2359424150325198
m364.ply,body_part,1814,3499,0.8413432847842527,1.4517169903278793
m358.ply,body_part,1173,2260,0.707672344757657,1.3736980994922352
m359.ply,body_part,1234,2460,0.8485975012927017,1.5662200562874966
m365.ply,body_part,1752,3500,0.7694025583516436,1.404457957123871
m371.ply,body_part,1780,3500,0.8298169884031894,1.5671127564991532
m367.ply,body_part,1839,3500,0.7861559741729325,1.2665609019501345
m373.ply,body_part,1594,3166,0.5744011754260978,1.1252258001416058
m372.ply,body_part,1750,3500,0.5745917628559395,1.1109106517419773
m366.ply,body_part,1765,3500,0.6915991091286706,0.9480224222203244
m362.ply,body_part,1756,3500,0.7554615558321116,1.3985059443783572
m376.ply,body_part,1895,3500,0.8933357500554151,1.6254639119362495
m377.ply,body_part,1306,2294,0.7604903380034914,1.4716492066557922
m363.ply,body_part,1831,3499,0.7854299619642505,1.4605023049825059
m349.ply,body_part,1852,3500,0.8232766286506771,1.4036831532343454
m375.ply,body_part,1753,3499,0.5717297004690595,1.110906385115492
m361.ply,body_part,1144,2228,0.7890281890938046,1.3557998922049563
m360.ply,body_part,1074,2144,0.7860025104114812,1.470068687049406
m374.ply,body_part,1750,3500,0.570740478967462,1.1220818859070405
m348.ply,body_part,1802,3500,0.7345836071421256,1.3235525468572622
m313.ply,body_part,1837,3500,0.7503718871025851,1.0262123174572608
m307.ply,body_part,1581,2955,0.6345665782205439,1.232551248688413
m298.ply,body_part,1868,3500,0.6893009945020683,1.2175320409759753
m299.ply,body_part,1826,3500,0.7532620748678667,1.4509297414186741
m306.ply,body_part,1914,3499,0.7450932946785671,1.401488661559621
m312.ply,body_part,1808,3500,0.8633389040353587,0.9584210715502953
m304.ply,body_part,1901,3500,0.7582881942269951,1.4221855269274164
m310.ply,body_part,1801,3500,0.8061924248085718,0.9101165725496353
m338.ply,body_part,1547,3090,0.6099312781839893,1.1114249815659096
m339.ply,body_part,1765,3500,0.5044218060011763,0.9705631831439294
m311.ply,body_part,1812,3500,0.9430798813994352,1.0419582602474327
m305.ply,body_part,1174,2158,0.6213575560227816,1.1799326165376511
m329.ply,body_part,1752,3500,0.768292649386604,1.31790578259022
m301.ply,body_part,1892,3500,0.6891778863434905,1.3369403776031248
m315.ply,body_part,1801,3500,0.6028315012840069,1.1978123602997475
m314.ply,body_part,1837,3500,0.768610316900205,1.565176934993761
m300.ply,body_part,1859,3500,0.8364939991534852,1.132450636561986
m328.ply,body_part,1752,3500,0.6705569754959306,1.2806535940848744
m316.ply,body_part,1900,3499,0.7295592680211735,1.2806625161477
m302.ply,body_part,1844,3499,0.7947625247253614,1.3703012764554305
m289.ply,body_part,1842,3500,0.8190389517015317,1.4202215418163353
m288.ply,body_part,1772,3500,0.7792304506823083,1.4681066014938162
m303.ply,body_part,1895,3499,0.6834222972049556,1.3795447121316948
m317.ply,body_part,1871,3500,0.7947673096307116,1.4546926034843024
m1733.ply,staircase,1500,2988,0.5789475583379191,1.1835078196909012
m1736.ply,staircase,1263,2736,0.811097413543806,1.5355540273563824
m1737.ply,staircase,3885,3500,0.656497264436332,1.2172437688626883
m1735.ply,staircase,1810,3500,0.6780565048922023,1.4099863993440105
m1734.ply,staircase,1679,3456,0.6565590187409212,1.2347744482814995
m1739.ply,staircase,1943,3500,0.830375478796383,1.5865382611248686
m1738.ply,staircase,1666,3328,0.5665100165599437,1.0925413329785032
m579.ply,microchip,1248,2304,0.6445679882115969,1.2087283505988897
m578.ply,microchip,2135,3500,0.5983619869239327,1.0871094216866173
m576.ply,microchip,1731,2464,0.5633632406133122,1.0402675267362105
m577.ply,microchip,1303,1888,0.6153596790453504,1.1268655949142306
m575.ply,microchip,1443,2080,0.6014419159697434,1.1008798827884267
m574.ply,microchip,2124,3500,0.7603209266504682,1.3726687046398485
m573.ply,microchip,1247,2472,0.5342023286289322,1.001462308562712
m1793.ply,swingset,1770,3500,0.7480209800769604,1.387097939820578
m1796.ply,swingset,1809,3500,0.7059006263302257,1.284493860422685
m1795.ply,swingset,1765,3499,0.7193597280033417,1.3299039945163242
m1794.ply,swingset,1110,2176,0.7498021932513254,1.3948975012422717
m557.ply,display_device,1752,3500,0.8259399859440578,1.5218550846422514
m556.ply,display_device,1324,2624,0.7778279872074042,1.4478001424603508
m554.ply,display_device,1796,3500,0.8560111425530514,1.567414092003163
m568.ply,display_device,1770,3500,0.7340424989095997,1.3945412695411916
m569.ply,display_device,1821,3500,0.7623837091446279,1.3923509318702438
m555.ply,display_device,1853,3500,0.8701116535360595,1.523366393643917
m551.ply,display_device,2308,3500,0.9367501679294105,1.612554296436162
m550.ply,display_device,1767,3500,0.8413920769830961,1.5170686058349363
m552.ply,display_device,1303,2544,0.846745533649538,1.5619088656305986
m553.ply,display_device,1499,3040,0.8600240980877499,1.5193440401131937
m562.ply,display_device,1134,2224,0.7579340348668617,1.3235462226442742
m563.ply,display_device,1876,3499,0.778877950006872,1.4495284933764916
m561.ply,display_device,1772,3500,0.4661116429626792,1.2193124937462783
m549.ply,display_device,1817,3500,0.7741339828905146,1.476404618180395
m548.ply,display_device,1732,3500,0.8153059975725827,1.50115434565071
m560.ply,display_device,1937,3500,0.7961376996048389,1.5756725890565821
m558.ply,display_device,1316,2560,0.8853312500293766,1.598896098484514
m570.ply,display_device,1312,3492,0.7105944693871733,1.3371230982054894
m564.ply,display_device,2063,3500,0.5790111989106478,1.2684799789672534
m565.ply,display_device,1813,3500,0.7492029984572488,1.3647202834525192
m571.ply,display_device,1554,3072,0.7635572083499202,1.4936669024779656
m559.ply,display_device,1502,2996,0.8682802897566058,1.5574474545329644
m567.ply,display_device,1786,2040,0.6892121769938329,1.2473945721503163
m572.ply,display_device,1834,3499,0.8108837975991355,1.347882383783223
m566.ply,display_device,1261,2432,0.5953942521163353,1.3037824307386385
m1618.ply,skateboard,1961,3500,0.5343977754865858,1.002301434822926
m1619.ply,skateboard,1766,3500,0.5441099718462701,1.0228232337090124
m1615.ply,skateboard,1816,3499,0.5450624311752458,1.013139879848989
m1617.ply,skateboard,1768,3500,0.5217917223752344,0.9918151934450832
m1616.ply,skateboard,1796,3499,0.5430658877843006,1.0143829301810443
m681.ply,gun,1802,3500,0.6423059247874329,0.986799523021562
m656.ply,gun,1809,3499,0.4865432084683296,1.1045037013265733
m657.ply,gun,1768,3499,0.670253499029494,1.209231699531329
m680.ply,gun,1782,3500,0.4600685842065913,0.955170655536326
m682.ply,gun,1881,3500,0.515678904367805,0.9910967519681092
m655.ply,gun,1420,2816,0.5879721813618765,1.1049345391082974
m669.ply,gun,1070,1832,0.4646324323080346,0.963172320498346
m668.ply,gun,1414,2538,0.4112680439132267,0.9936094755034117
m654.ply,gun,1064,2088,0.6881407138949144,1.091845737731005
m683.ply,gun,1793,3500,0.4144692419412008,0.96678019490772
m678.ply,gun,1267,2216,0.4601303923759843,0.969114743856688
