mesh name,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,A3_9,A3_10,A3_11,A3_12,A3_13,A3_14,A3_15,A3_16,A3_17,A3_18,A3_19,A3_20,A3_21,A3_22,A3_23,A3_24,A3_25,A3_26,A3_27,A3_28,A3_29,A3_30,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D1_14,D1_15,D1_16,D1_17,D1_18,D1_19,D1_20,D1_21,D1_22,D1_23,D1_24,D1_25,D1_26,D1_27,D1_28,D1_29,D1_30,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D2_12,D2_13,D2_14,D2_15,D2_16,D2_17,D2_18,D2_19,D2_20,D2_21,D2_22,D2_23,D2_24,D2_25,D2_26,D2_27,D2_28,D2_29,D2_30,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D3_12,D3_13,D3_14,D3_15,D3_16,D3_17,D3_18,D3_19,D3_20,D3_21,D3_22,D3_23,D3_24,D3_25,D3_26,D3_27,D3_28,D3_29,D3_30,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,D4_12,D4_13,D4_14,D4_15,D4_16,D4_17,D4_18,D4_19,D4_20,D4_21,D4_22,D4_23,D4_24,D4_25,D4_26,D4_27,D4_28,D4_29,D4_30
m470.ply,0.059335038363171264,0.09053708439898038,0.08320545609548491,0.0738277919863626,0.05473145780051364,0.052855924978689184,0.047570332480820265,0.03665814151747798,0.04092071611252063,0.03444160272803787,0.03000852514918151,0.02693947144074249,0.025916453537929485,0.028644501278764167,0.028985507246368503,0.032566069906214024,0.029497016197775006,0.029497016197775006,0.02625745950553382,0.024381926683709976,0.022847399829490467,0.01892583120204061,0.020971867007666622,0.017732310315425437,0.015174765558392922,0.014151747655579916,0.01091219096333873,0.012617220801360407,0.0073316283034932095,0.002557544757032515,0.0,0.0010230179028132991,0.03052003410059672,0.0320545609548167,0.04603580562660026,0.10400682011935614,0.15277067348679194,0.10537084398977392,0.07536231884056727,0.056947996589924,0.055754475703308826,0.051321398124452466,0.05183290707585897,0.0622335890877912,0.02489343563511648,0.011764705882349569,0.012617220801360407,0.011764705882349569,0.012105711849953904,0.012617220801360407,0.012617220801360407,0.01312872975276691,0.013640238704173413,0.014492753623184251,0.014151747655579916,0.019437340153447114,0.001534526854219509,0.0,0.0,0.0,0.024211423699914716,0.07144075021312996,0.09940323955669611,0.09241261722080493,0.07519181585678042,0.06939471440750483,0.06274509803921813,0.06172208013638636,0.05711849957372617,0.05012787723783729,0.04910485933502429,0.044842284739970095,0.039727195225905065,0.03205456095480752,0.030349531116785844,0.030349531116785844,0.0337595907928292,0.027450980392148994,0.022165387894281796,0.016197783461205928,0.007672634271097545,0.0023870417732303473,0.00017050298380216766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004603580562659846,0.03870417732310309,0.09479965899403531,0.12719522591645846,0.13554987212276742,0.1283887468030645,0.0912190963341597,0.07144075021310825,0.05677749360612183,0.053708439897682814,0.043307757885750586,0.03648763853366388,0.03410059676043353,0.02710997442454466,0.020971867007666622,0.01534526854219509,0.010571184995734395,0.005456095481669365,0.003069053708439018,0.0011935208866151736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013299232736572875,0.08491048593350514,0.1590792838874742,0.19812446717818333,0.16999147485077565,0.13674339300933847,0.10008525149187242,0.06786018755326273,0.039727195225905065,0.021312872975270958,0.006649616368284539,0.0018755328218238443,0.0003410059676043353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m464.ply,0.034817813765182164,0.06963562753036504,0.07530364372469571,0.0846153846153831,0.07246963562752906,0.058299595141699356,0.04777327935222586,0.048987854251011265,0.04291497975708425,0.04008097165991831,0.03279352226720589,0.03319838056680102,0.0376518218623475,0.032388663967610754,0.03279352226720589,0.02388663967611293,0.025101214574898334,0.024291497975708065,0.026315789473683737,0.025910931174088603,0.02105263157894699,0.02186234817813726,0.018623481781376183,0.01659919028340051,0.012145748987854033,0.01740890688259078,0.009311740890688092,0.01012145748987836,0.0032388663967610754,0.0004048582995951344,0.0,0.012145748987854244,0.05425101214574901,0.10728744939271263,0.11012145748987656,0.10080971659918847,0.1141700404858279,0.13360323886639436,0.09595141700404686,0.07692307692307554,0.07327935222671933,0.02672064777327887,0.023481781376517796,0.017004048582995646,0.015789473684210242,0.014170040485829705,0.008502024291497823,0.006072874493927016,0.0052631578947367474,0.002834008097165941,0.0016194331983805377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01093117408906882,0.0619433198380568,0.10890688259109295,0.1518218623481754,0.1493927125506046,0.10526315789473495,0.09230769230769065,0.06396761133603124,0.06761133603238745,0.0506072874493918,0.038866396761132904,0.03117408906882535,0.022672064777327527,0.02024291497975672,0.012550607287449167,0.006882591093117285,0.004453441295546479,0.0004048582995951344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003238866396761134,0.03441295546558702,0.07530364372469715,0.16720647773279093,0.1882591093117375,0.18623481781376183,0.15465587044534135,0.10283400809716414,0.0493927125506064,0.02672064777327887,0.008906882591092957,0.0024291497975708065,0.0004048582995951344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012145748987854244,0.07246963562753068,0.17489878542509946,0.23805668016193904,0.22388663967610933,0.1635627530364343,0.08380566801619282,0.02834008097165941,0.002834008097165941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m465.ply,0.05094577553593935,0.10844892812105891,0.1139974779319024,0.07793190416141799,0.06506935687264026,0.05195460277427866,0.04085750315258602,0.03228247162672915,0.023707440100879218,0.024968474148798325,0.023455233291295396,0.020176544766705717,0.022698612862543932,0.019924337957121896,0.026733921815885076,0.02244640605296011,0.021689785624208646,0.019672131147538074,0.021185372005041003,0.024968474148798325,0.021437578814624825,0.024968474148798325,0.026733921815885076,0.02774274905422036,0.02244640605296011,0.021941992433792468,0.019924337957121896,0.013366960907942538,0.006305170239595537,0.0020176544766705717,0.0037831021437578815,0.026229508196721388,0.0706179066834808,0.1069356872635534,0.08827238335435225,0.07465321563682759,0.07112232030265331,0.07162673392181812,0.07313997477930823,0.0680958385876318,0.07061790668347001,0.08045397225723905,0.06784363177804797,0.06683480453971269,0.05498108448927308,0.004287515762924965,0.0005044136191676429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016645649432534708,0.07036569987389674,0.12736443883984594,0.13921815889029615,0.10870113493065098,0.08675914249684286,0.07213114754097294,0.06986128625471855,0.05674653215635983,0.0552332912988569,0.0517023959646834,0.038839848675908506,0.02900378310213947,0.028499369482971826,0.02219419924337629,0.013366960907942538,0.010592686002520502,0.002774274905422036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015132408575031526,0.03606557377049182,0.09709962168978606,0.17225725094577526,0.20428751576293785,0.18814627994953081,0.1561160151323855,0.08549810844891548,0.043631778058001114,0.012862547288774895,0.0025220680958382147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01538461538461541,0.09331651954602826,0.21639344262295176,0.278940731399745,0.22395964691043346,0.1210592686002343,0.043883984867584935,0.00680958385876318,0.00025220680958382147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m471.ply,0.059846153846154444,0.09553846153846088,0.1038461538461484,0.08430769230770174,0.0627692307692378,0.04800000000000537,0.03953846153846596,0.03738461538461957,0.027846153846156962,0.027846153846156962,0.022769230769233317,0.02738461538461845,0.024307692307695028,0.0244615384615412,0.025384615384618225,0.022307692307694804,0.02153846153846395,0.017846153846155843,0.02015384615384841,0.021076923076925436,0.023692307692310344,0.019230769230771383,0.02153846153846395,0.025230769230772054,0.028000000000003133,0.02169230769231012,0.0186153846153867,0.016923076923078817,0.007846153846154724,0.0030769230769233102,0.0,0.0,0.09507692307692443,0.08246153846153552,0.07092307692307206,0.0633846153846222,0.06092307692308374,0.06184615384616077,0.061538461538468425,0.11123076923078168,0.1238461538461677,0.05046153846154411,0.054153846153852214,0.10384615384616547,0.03015384615384953,0.01876923076923287,0.009692307692308777,0.0016923076923077707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017999999999999988,0.05876923076923174,0.10015384615384365,0.1415384615384642,0.10523076923078101,0.07723076923077787,0.0733846153846236,0.07200000000000806,0.06030769230769906,0.05030769230769794,0.05246153846154433,0.044307692307697266,0.04215384615385087,0.04600000000000515,0.02476923076923354,0.014153846153847738,0.013538461538463054,0.005076923076923645,0.0006153846153845732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00446153846153846,0.038923076923077164,0.08138461538461714,0.14199999999999333,0.18353846153848208,0.1850769230769438,0.1621538461538643,0.11292307692308956,0.05969230769231437,0.02461538461538737,0.005076923076923645,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017384615384615373,0.08984615384615548,0.17476923076922618,0.2398461538461807,0.22784615384617934,0.16015384615386408,0.07153846153846954,0.017846153846155843,0.0007692307692307443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m459.ply,0.010923076923076917,0.027692307692307835,0.04107692307692396,0.04907692307692381,0.06753846153845691,0.06338461538461279,0.07507692307693148,0.0792307692307781,0.06292307692308396,0.06876923076923847,0.0643076923076995,0.06076923076923757,0.054153846153852214,0.04738461538462069,0.045692307692312806,0.04061538461538916,0.034000000000003805,0.02584615384615674,0.02169230769231012,0.016923076923078817,0.013384615384616882,0.008923076923077922,0.004769230769231303,0.004769230769231303,0.004000000000000448,0.0030769230769234213,0.0015384615384617106,0.0012307692307693685,0.0010769230769231974,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049230769230769215,0.024615384615384595,0.0950769230769251,0.125538461538453,0.10876923076924294,0.09600000000001074,0.08230769230770152,0.13246153846155329,0.15015384615386296,0.1292307692307837,0.04461538461538961,0.006307692307692903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035384615384615376,0.011230769230769223,0.020923076923077006,0.025538461538462093,0.036461538461539246,0.04569230769230703,0.05815384615384217,0.06169230769230585,0.07307692307693125,0.08061538461539364,0.09030769230770241,0.1026153846153961,0.09076923076924093,0.07430769230770062,0.05523076923077541,0.04507692307692812,0.04446153846154344,0.0420000000000047,0.026923076923079936,0.01015384615384729,0.0012307692307692575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003076923076923077,0.0032307692307692298,0.007076923076923073,0.01569230769230768,0.022615384615384995,0.03584615384615462,0.043230769230769905,0.05676923076922688,0.06723076923076499,0.08138461538462449,0.09400000000001052,0.10246153846154993,0.1015384615384729,0.10492307692308867,0.08815384615385602,0.08123076923077832,0.05353846153846753,0.029384615384618673,0.009076923076924093,0.002307692307692455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049230769230769215,0.006307692307692303,0.019230769230769214,0.02969230769230832,0.044153846153847105,0.06353846153845906,0.0770769230769178,0.08769230769231659,0.10246153846154993,0.09769230769231863,0.10169230769231907,0.10584615384616569,0.08215384615385535,0.07215384615385423,0.05076923076923645,0.033846153846157634,0.01292307692307837,0.006307692307693014,0.0012307692307693685,0.0003076923076922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1718.ply,0.07709750566893456,0.09718172983479156,0.08260447035957222,0.06219630709426127,0.0631681243926091,0.04859086491739162,0.04859086491739162,0.036281179138319075,0.031098153547130636,0.03174603174602919,0.02785876255263786,0.023971493359246532,0.02785876255263786,0.023971493359246532,0.023323615160347977,0.02915451895043497,0.027210884353739306,0.02429543245869581,0.020732102364753757,0.023971493359246532,0.018788467768058092,0.021056041464203035,0.01522513767411604,0.022027858762550867,0.015549076773565318,0.019436345966956647,0.020732102364753757,0.012957563977971098,0.015873015873014595,0.0074505992873333815,0.007126660187884677,0.020408163265306183,0.03563330093942357,0.052478134110787444,0.06446388079041174,0.08260447035957172,0.1020408163265224,0.08163265306121792,0.0790411402656237,0.06543569808875405,0.07482993197278309,0.06964690638159465,0.07159054097829032,0.06575963718820332,0.06640751538710188,0.05118237771298584,0.009718172983478324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021703919663103366,0.05733722060252702,0.08033689666342769,0.08519598315516727,0.10528020732101562,0.10074505992872529,0.09361839974084118,0.08875931324910202,0.07029478458049321,0.06413994169095694,0.055393586005826445,0.03919663103336257,0.044055717525101734,0.03174603174602919,0.022675736961449422,0.018788467768058092,0.01263362487852182,0.007126660187884104,0.0009718172983478324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008098477486232589,0.05312601230968601,0.10949141561386516,0.1289277615808192,0.12666018788466749,0.117913832199537,0.11402656300614566,0.09653385163588468,0.08649173955295708,0.05766115970197139,0.04956268221573945,0.023971493359246532,0.019436345966956647,0.006154842889536272,0.0019436345966956647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485908649173957,0.2131519274376418,0.31681243926139335,0.26077097505666835,0.12989957887916026,0.027210884353739306,0.003563330093942052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1730.ply,0.04987643226241271,0.06605257245562748,0.06672657829701499,0.061334531565943595,0.06425522354527424,0.061334531565943595,0.06335654909009558,0.05796450235902362,0.04785441473826363,0.0406650190968344,0.043585711076165046,0.0354976409795571,0.03594697820714643,0.031453605931253126,0.028757582565717144,0.026960233655359822,0.019321500786341206,0.02426421028982384,0.021118849696698527,0.017074814648394554,0.020894181082903862,0.020444843855314532,0.019770838013930536,0.017074814648394554,0.014154122669063907,0.013480116827679911,0.011458099303527924,0.007189395641429286,0.008986744551786607,0.0031453605931253126,0.0022466861379465287,0.009211413165580775,0.022916198607054464,0.034149629296787005,0.035497640979554906,0.046731071669289054,0.05167378117277299,0.06605257245563156,0.07234329364188219,0.08941810829027674,0.10694226016626057,0.09975286452483134,0.08020669512469547,0.0858234104695621,0.07818467760054348,0.06627724106942623,0.04673107166929036,0.005841383958661295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010110087620759385,0.02898225117951006,0.04650640305549283,0.05863850820040517,0.07121995057290886,0.07661199730398083,0.09368681195237538,0.08694675353853543,0.09076611997304468,0.08222871264884746,0.06874859582116755,0.0754886542350075,0.06268254324871159,0.04538305998652237,0.036171646820941095,0.028757582565717144,0.017524151875983884,0.011907436531117255,0.00606605257245596,0.0015726802965626563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020220175241518756,0.015951471579420347,0.05099977533138585,0.07526398562120937,0.09907885868344735,0.09885419006965268,0.10739159739384996,0.10424623680072459,0.0968321725455007,0.08267804987643679,0.06784992136598889,0.05773983374522895,0.05234778701415699,0.037968995731298416,0.02426421028982384,0.013704785441474576,0.007189395641429286,0.004493372275893304,0.001123343068973326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01348011682767918,0.07077061334531519,0.14783194787688717,0.20602111884970797,0.1900696472702867,0.16378341945631092,0.10671759155246596,0.061783868793532926,0.026286227813975827,0.010784093462143929,0.002246686137946652,0.00022466861379466518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1724.ply,0.0579312865497072,0.08187134502924193,0.07090643274854003,0.07054093567251662,0.05519005847953373,0.06140350877193157,0.052083333333334814,0.052083333333334814,0.03965643274853914,0.04440789473684337,0.03801169590643383,0.03527046783625831,0.03125000000000089,0.03179824561403599,0.027777777777778567,0.023757309941521143,0.022660818713450936,0.022843567251462638,0.021929824561404132,0.017909356725146708,0.0166301169590648,0.015716374269006295,0.014619883040936088,0.015899122807017996,0.015716374269006295,0.0168128654970765,0.015168128654971191,0.013523391812865881,0.012609649122807376,0.004020467836257424,0.005116959064327485,0.01699561403508766,0.029239766081871066,0.034722222222222786,0.048793859649124194,0.05464181286549863,0.065423976608189,0.07748538011696127,0.08516081871345271,0.09576023391813138,0.08424707602339421,0.07401315789473895,0.07309941520468044,0.07218567251462193,0.0667032163742709,0.050621345029241205,0.04130116959064445,0.0166301169590648,0.007675438596491446,0.0001827485380117011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011330409356725146,0.03910818713450259,0.05263157894736946,0.0665204678362592,0.08534356725146441,0.08808479532163993,0.08698830409356972,0.08644005847953462,0.08150584795321869,0.07602339181286766,0.07072368421052833,0.06359649122807198,0.04806286549707739,0.04477339181286677,0.031067251461989187,0.027412280701755165,0.018823099415205213,0.01334064327485418,0.00493421052631593,0.0025584795321638154,0.0007309941520468044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029239766081871343,0.026681286549707472,0.062134502923977125,0.09283625730994416,0.10288742690058772,0.116776315789477,0.1154970760233951,0.0994152046783654,0.09703947368421328,0.07620614035087936,0.06140350877193157,0.04788011695906569,0.038925438596492334,0.027046783625731763,0.017361111111111605,0.009685672514620158,0.003654970760234022,0.0014619883040936088,0.0,0.0001827485380117011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024671052631578864,0.11440058479532345,0.2160087719298307,0.2697368421052708,0.2174707602339243,0.11129385964912597,0.03947368421052744,0.00657894736842124,0.0003654970760234022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1725.ply,0.05498281786941565,0.07250859106529187,0.0707903780068726,0.059621993127147555,0.0628865979381441,0.05446735395188984,0.05429553264604792,0.05257731958762868,0.053436426116838354,0.05171821305841906,0.04656357388316135,0.032817869415807444,0.036082474226803996,0.03230240549828167,0.026632302405498187,0.02628865979381434,0.021477663230240474,0.022508591065292016,0.019415807560137388,0.020618556701030855,0.015979381443298912,0.015635738831615065,0.014432989690721598,0.013745704467353903,0.011683848797250818,0.014432989690721598,0.014604810996563522,0.011512027491408894,0.010996563573883122,0.00498281786941579,0.01082474226804123,0.03436426116838476,0.046563573883161354,0.06580756013745682,0.08213058419243957,0.0996563573883158,0.11323024054982778,0.16993127147766268,0.17147766323023994,0.11202749140893431,0.06323024054982795,0.023024054982817788,0.0003436426116838476,0.0,0.0,0.0,0.001546391752577314,0.0020618556701030855,0.0020618556701030855,0.0017182130584192379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02405498281786936,0.06374570446735374,0.09982817869415773,0.10996563573883122,0.132989690721649,0.12027491408934671,0.12164948453608204,0.1061855670103089,0.0881443298969069,0.06907216494845336,0.03625429553264592,0.01718213058419238,0.004810996563573866,0.002405498281786933,0.0018900343642611617,0.0006872852233676952,0.0008591065292096189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011683848797250849,0.07886597938144303,0.12388316151202707,0.14261168384879674,0.14604810996563528,0.13556701030927787,0.11597938144329856,0.09158075601374538,0.07044673539518875,0.04639175257731942,0.023883161512027407,0.008934707903780037,0.003092783505154628,0.0006872852233676952,0.0,0.0001718213058419238,0.0001718213058419238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07852233676975921,0.2962199312714766,0.35670103092783384,0.20051546391752506,0.052405498281786755,0.010481099656357351,0.0034364261168384758,0.0013745704467353903,0.0003436426116838476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1731.ply,0.05257767156025905,0.07647661317856005,0.06879481051553013,0.06674632980539263,0.059747354045755485,0.054626152270405015,0.05360191191533492,0.0489928303175195,0.05104131102764903,0.04318880163877492,0.04045749402525556,0.04267668146124004,0.03448275862068195,0.03123933082962771,0.029873677022868028,0.02236258108568978,0.0218504609081549,0.024581768521674263,0.0201433936497053,0.0218504609081549,0.018607033117100658,0.014851485148511534,0.016387845681116175,0.012973711164216972,0.013997951519286733,0.012461590986682092,0.017070672584496016,0.012120177534992171,0.01126664390576737,0.004950495049503845,0.0025606008876749744,0.01212017753499488,0.022874701263229644,0.03431205189484434,0.039603960396040416,0.049163537043357616,0.06008876749743575,0.06538067599863623,0.07698873335610207,0.0892796176169432,0.09593717992488304,0.1024240355069761,0.10652099692725514,0.09798566063500713,0.06196654148172054,0.03994537384772068,0.026118129054278905,0.012461590986682092,0.004267668146124004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010754523728234893,0.03328781153977441,0.05377261864117481,0.06520996927278759,0.07835438716284945,0.08210993513145112,0.09013315124616827,0.0838170023899027,0.0860361898258607,0.07715944008192199,0.07664731990438711,0.06862410378967398,0.06367360874017014,0.048822123591658606,0.04148173438032532,0.02065551382724018,0.00973028337316273,0.0058040286787286455,0.0027313076135193626,0.0011949470809147211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030727210652099694,0.023898941618299762,0.06162512803004429,0.0855240696483419,0.09474223284397135,0.10054626152271423,0.10839877091158495,0.09935131444177397,0.08893820416522424,0.08091498805051112,0.06930693069305383,0.059405940594046136,0.04250597473539508,0.03209286445885251,0.02133834073062002,0.015534312051891375,0.008193922840558088,0.003072721065209283,0.0015363605326046414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02099692727893479,0.11044725162171415,0.2036531239330844,0.23181973369750947,0.21150563332190564,0.13263912598153405,0.06162512803003062,0.02287470126322466,0.004096961420279044,0.0003414134516899203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1719.ply,0.07523076923077016,0.08169230769230659,0.07892307692307152,0.07507692307692893,0.0643076923076995,0.05692307692308329,0.04753846153846686,0.041384615384620016,0.03430769230769615,0.037076923076927226,0.03169230769231124,0.028307692307695476,0.02753846153846462,0.028000000000003133,0.025230769230772054,0.024000000000002686,0.022615384615387146,0.021076923076925436,0.02323076923077183,0.02030769230769458,0.019384615384617554,0.0175384615384635,0.018307692307694357,0.017692307692309672,0.017846153846155843,0.01738461538461733,0.015076923076924764,0.015384615384617106,0.012615384615386027,0.004307692307692679,0.005384615384615383,0.019230769230769214,0.031076923076923602,0.048000000000001035,0.062153846153843825,0.07692307692307165,0.09338461538462453,0.09338461538462584,0.08246153846154769,0.07553846153846999,0.07169230769231572,0.07092307692308486,0.07153846153846954,0.07461538461539297,0.06953846153846932,0.04523076923077429,0.00892307692307781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015076923076923068,0.045538461538462166,0.06923076923077029,0.0806153846153791,0.09384615384615722,0.09707692307693394,0.0956923076923184,0.09600000000001074,0.08169230769231683,0.06846153846154612,0.055846153846160096,0.04923076923077474,0.04507692307692812,0.03338461538461912,0.03153846153846507,0.020000000000002238,0.011076923076924317,0.006923076923077698,0.0033846153846157634,0.0003076923076922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006769230769230766,0.03938461538461569,0.09107692307692394,0.12276923076922416,0.11707692307693618,0.12400000000001388,0.11523076923078213,0.10092307692308822,0.08953846153847156,0.0723076923077004,0.05061538461539028,0.03523076923077317,0.020769230769233094,0.010615384615385803,0.0033846153846157634,0.0003076923076922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053538461538462,0.14646153846153487,0.27369230769232933,0.2792307692308005,0.17553846153848118,0.06123076923077608,0.009692307692308777,0.0006153846153845732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1727.ply,0.05780346820809265,0.07779383429672518,0.07032755298651316,0.05876685934489284,0.0628612716762939,0.06551059730249786,0.05009633911367484,0.05009633911367484,0.047687861271680676,0.038776493256266864,0.04263005780347351,0.03684971098266354,0.03275529865125648,0.0329961464354569,0.027456647398847345,0.029624277456651082,0.020231213872834886,0.021435452793836962,0.021194605009636547,0.018786127167632394,0.01589595375722741,0.01589595375722741,0.018063583815031148,0.016618497109828656,0.014210019267824503,0.013246628131022842,0.012042389210020765,0.013487475915223257,0.010597302504818273,0.006262042389210798,0.004576107899807321,0.011078998073217734,0.022639691714836204,0.03131021194605038,0.058526011560694174,0.07875722543352673,0.08839113680153698,0.07755298651251585,0.09007707129093456,0.10982658959538083,0.10019267822737277,0.0975433526011682,0.0975433526011682,0.0739402697495275,0.042389210019273094,0.015655105973026995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015414258188824671,0.04214836223506759,0.06864161849711045,0.08477842003853642,0.0794797687861232,0.09802504816954644,0.0934489402697396,0.0985067437379657,0.09850674373796986,0.07923892100193664,0.06478805394991172,0.05274566473989095,0.044075144508676,0.03853564547206645,0.027456647398847345,0.00818882466281412,0.004816955684008306,0.0009633911368016612,0.0002408477842004153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005780346820809246,0.035404624277456664,0.07658959537572324,0.11873795761079106,0.12403660886318682,0.11247591522156802,0.10476878612717444,0.09802504816956903,0.09007707129095532,0.07683044315993248,0.05539499036609552,0.04190751445087226,0.03082851637765316,0.015173410404626164,0.009633911368016612,0.0028901734104049837,0.0014450867052024918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019749518304431585,0.1363198458574192,0.2389210019267677,0.2784200385356559,0.1953275529865368,0.09585741811176529,0.029142581888250252,0.006262042389210798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
