mesh_name,category,n_vertices,n_faces,d_centroid_origin
m187.ply,animal,1618,3128,0.6087215091651257
m193.ply,animal,8616,17298,0.5551543991805535
m144.ply,animal,674,1302,0.5605161680927869
m150.ply,animal,2001,3012,0.5921701590043382
m178.ply,animal,14603,29202,0.5484185596183871
m12.ply,animal,278,500,0.6225318453236127
m232.ply,animal,429,854,0.6478290331477271
m226.ply,animal,6368,12712,0.698314559185692
m5.ply,animal,4710,8773,0.6085190047320281
m4.ply,animal,4346,8216,0.5227693693920251
m227.ply,animal,7015,15968,0.8213114100170246
m233.ply,animal,747,1430,0.7295819181684194
m13.ply,animal,491,1125,0.6033273645563123
m179.ply,animal,10733,21422,0.5910341152811832
m151.ply,animal,2996,5954,0.5936795409718847
m145.ply,animal,12758,25506,0.6063324559255633
m192.ply,animal,450,837,0.5686253486757373
m186.ply,animal,375,564,0.5449590658885417
m182.ply,animal,11090,22190,0.6193330864141199
m196.ply,animal,4049,7763,0.5983687465751811
m169.ply,animal,1059,2001,0.5692614074126738
m141.ply,animal,2012,3012,0.5931485438058364
m155.ply,animal,1290,2576,0.5607364177661871
m17.ply,animal,1548,3000,0.6374457049109327
m237.ply,animal,480,956,0.7390938148764433
m223.ply,animal,10473,20895,0.7434581527703601
m0.ply,animal,298,492,0.6065919188181136
m1.ply,animal,255,410,0.5197590655032189
m222.ply,animal,17343,34584,0.7615295564043457
m236.ply,animal,2841,5537,0.7654823220206356
m16.ply,animal,2666,5162,0.5569024379332167
m154.ply,animal,445,730,0.5493042516669662
m140.ply,animal,9060,18110,0.5269345451151242
m168.ply,animal,2640,5476,0.552657605285462
m197.ply,animal,2010,3012,0.5612015687243561
m183.ply,animal,3618,7124,0.7115127556052857
m195.ply,animal,22608,44050,0.5998819806736568
m181.ply,animal,8520,16916,0.600499348383756
m156.ply,animal,16776,33324,0.5882312958158444
m142.ply,animal,9242,16329,0.6226556883339813
m14.ply,animal,891,1681,0.7339573740675255
m28.ply,animal,6058,11660,0.6028214522851395
m208.ply,animal,349,694,0.5631270666769583
m220.ply,animal,12911,25465,0.7352960912799728
m234.ply,animal,529,992,0.6764282831410071
m3.ply,animal,486,912,0.7349200922619347
m2.ply,animal,3495,6667,0.5889215722496383
m235.ply,animal,408,812,0.6861470796741493
m221.ply,animal,10576,21121,0.7372737095121094
m209.ply,animal,417,1296,0.5996348862193942
m29.ply,animal,2972,5878,0.8393312881611631
m15.ply,animal,368,724,0.5556212271994027
m143.ply,animal,5647,10817,0.5991448971516758
m157.ply,animal,747,1430,0.6349338040688411
m180.ply,animal,15088,29960,0.5997102387422707
m194.ply,animal,2244,3460,0.5755152810514075
m199.ply,animal,6540,12936,0.5313244709017086
m172.ply,animal,745,1413,0.555950640627613
m166.ply,animal,476,1698,0.5548304932925181
m18.ply,animal,4250,8324,0.6346945862422523
m24.ply,animal,163,284,0.7258139812793819
m30.ply,animal,390,800,0.6394239519813097
m204.ply,animal,1224,2338,0.5760036989447399
m210.ply,animal,210,404,0.641416950274711
m238.ply,animal,559,880,0.7229932932251444
m239.ply,animal,551,831,0.6796392995032571
m211.ply,animal,2640,5476,0.5588135827034302
m205.ply,animal,662,1242,0.5699966837835932
m31.ply,animal,1802,3548,0.6163120491606879
m25.ply,animal,1249,2494,0.6711991992572495
m19.ply,animal,3334,5490,0.6301869580874424
m167.ply,animal,435,856,0.5947572408601265
m173.ply,animal,1003,1702,0.5458590431353768
m198.ply,animal,4657,19582,0.6048071651537412
m165.ply,animal,506,1748,0.5442511734071346
m171.ply,animal,614,1094,0.6428114042055776
m159.ply,animal,533,998,0.5258272060208036
m33.ply,animal,3144,6164,0.7498214285709541
m27.ply,animal,341,1024,0.8171608651634986
m213.ply,animal,409,760,0.5512529215138813
m207.ply,animal,3238,5926,0.5831569906118127
m206.ply,animal,3071,6102,0.6146067579460828
m212.ply,animal,1290,2576,0.5762561817669243
m26.ply,animal,5266,10274,0.7675083578420526
m32.ply,animal,1129,2246,0.6832411014107197
m158.ply,animal,521,935,0.6122875579343905
m170.ply,animal,16052,32042,0.5537705506718771
m164.ply,animal,728,1396,0.5249629682917478
m148.ply,animal,3964,7707,0.5952932892305449
m160.ply,animal,894,1627,0.587486836616798
m174.ply,animal,1196,2308,0.5954470591101815
m36.ply,animal,1289,2531,0.8184056583379955
m22.ply,animal,333,620,0.6833413884632672
m216.ply,animal,9272,17521,0.6262437747601852
m202.ply,animal,148,228,0.5521984722119463
m9.ply,animal,557,902,0.6924114801508978
m8.ply,animal,423,698,0.7039571586586396
m203.ply,animal,477,938,0.5945746854484479
m217.ply,animal,955,1835,0.6307885120825679
m23.ply,animal,462,878,0.6745276576311172
m37.ply,animal,567,1130,0.6797363986880487
m175.ply,animal,658,1079,0.547267460174872
m161.ply,animal,495,839,0.5212351885231815
m149.ply,animal,17338,34666,0.5552283556488683
m188.ply,animal,1863,3360,0.6251175993441451
m177.ply,animal,116,185,0.5516729804321173
m163.ply,animal,120,208,0.534511511160594
m21.ply,animal,346,556,0.6815201613186423
m35.ply,animal,699,1394,0.7224942454568257
m229.ply,animal,18099,35742,0.7493516878564352
m201.ply,animal,16287,32574,0.550386812781503
m215.ply,animal,689,1341,0.5703645747812541
m214.ply,animal,1739,3519,0.5481666617101251
m200.ply,animal,1350,2547,0.510500716459924
m228.ply,animal,15201,33532,0.6630304551845528
m34.ply,animal,233,462,0.593638062252522
m20.ply,animal,1624,3042,0.682851005022725
m162.ply,animal,3581,6988,0.5340912612006958
m176.ply,animal,708,1288,0.5836807831389514
m189.ply,animal,309,526,0.5431273594295176
m111.ply,animal,1238,2442,0.6029502641392206
m105.ply,animal,146,260,0.6660807062088389
m139.ply,animal,12180,24200,0.642949660449222
m47.ply,animal,101,165,0.6598272666830336
m53.ply,animal,18409,35270,0.5944915385824138
m267.ply,animal,4480,7774,0.5022418648978231
m273.ply,animal,485,942,0.6062900947331783
m84.ply,animal,2777,5263,0.5826839124304668
m90.ply,animal,1783,3526,0.6191106025623179
m91.ply,animal,1614,3169,0.7029822722472511
m85.ply,animal,1981,3907,0.6130648779962223
m272.ply,animal,4640,9039,0.6704164597512621
m266.ply,animal,1092,2168,0.7614586459877114
m52.ply,animal,294,578,0.7334078602995915
m46.ply,animal,515,1094,0.7044237084960647
m138.ply,animal,7401,14776,0.5184861916855145
m104.ply,animal,233,462,0.6803355394887373
m110.ply,animal,453,902,0.6148193337502817
m106.ply,animal,346,690,0.6860402646593193
m112.ply,animal,7691,15294,0.7993520714423477
m78.ply,animal,468,734,0.590570205607008
m50.ply,animal,93,182,0.5961219924421554
m44.ply,animal,401,798,0.5711955421344995
m270.ply,animal,4126,8368,0.6029410190971763
m264.ply,animal,8798,17547,0.5481339361342603
m93.ply,animal,278,464,0.6981792759803208
m258.ply,animal,12410,24119,0.641554897161468
m87.ply,animal,691,1331,0.6659835579101832
m259.ply,animal,402,728,0.6491636010449002
m86.ply,animal,176,245,0.6213743245674603
m92.ply,animal,1971,3888,0.6548011211041048
m265.ply,animal,16267,32530,0.6813459816732224
m271.ply,animal,8381,16564,0.7374864341364009
m45.ply,animal,16542,33072,0.5938599454980134
m51.ply,animal,309,598,0.5679929074344071
m79.ply,animal,158,226,0.563596746590264
m107.ply,animal,3051,6052,0.6768876916936417
m103.ply,animal,15752,31432,0.662732509137133
m55.ply,animal,19505,37531,0.5949095973102082
m41.ply,animal,1824,3709,0.5874232607313686
m69.ply,animal,316,568,0.6440740328056245
m249.ply,animal,7970,15874,0.6799369439312996
m96.ply,animal,5169,10061,0.6202025582916725
m82.ply,animal,4144,8276,0.7923814998125489
m275.ply,animal,20586,41168,0.6493652902492358
m261.ply,animal,481,895,0.6015075487314822
m260.ply,animal,1068,2102,0.6513131077757388
m274.ply,animal,23984,47904,0.8046405685850017
m83.ply,animal,98,154,0.7871476878549437
m248.ply,animal,518,897,0.7434194955246374
m97.ply,animal,3601,7083,0.6230196976392716
m68.ply,animal,553,1098,0.5233058427225188
m40.ply,animal,2684,5390,0.5721119536744392
m54.ply,animal,18143,34598,0.6049021727318902
m102.ply,animal,127,226,0.5678669088466353
m128.ply,animal,458,853,0.5806650110267821
m100.ply,animal,606,1208,0.6332565388098802
m42.ply,animal,116,265,0.607642097740006
m56.ply,animal,5814,10950,0.5981474549869753
m81.ply,animal,857,1673,0.6234150539718806
m95.ply,animal,956,1908,0.5884399765778746
m262.ply,animal,470,880,0.5800014981263913
m276.ply,animal,2309,4587,0.5989863591815429
m277.ply,animal,445,874,0.6119274377057544
m263.ply,animal,478,899,0.6401561010707285
m94.ply,animal,3332,6328,191476049.30458724
m80.ply,animal,1104,2104,0.5030417011247863
m57.ply,animal,18878,36468,0.5990190879641357
m43.ply,animal,41,60,0.705612860352987
m101.ply,animal,1143,2204,0.6747662865231833
m129.ply,animal,1835,8364,0.5767411259954548
m695.ply,household,9880,19712,0.6633675692899199
m681.ply,household,630,1160,0.6423361109369797
m656.ply,household,15636,31098,0.48589082196694644
m642.ply,household,494,1104,0.652851728618698
m497.ply,household,3008,6012,0.5889081315204105
m483.ply,household,371,620,0.5007164602091243
m1718.ply,household,2691,4338,0.5454455997078818
m1730.ply,household,336,564,0.5868676929013412
m1724.ply,household,124,252,0.6248810041411569
m534.ply,household,241,480,0.6368383439811218
m508.ply,household,998,1988,0.6075513062033009
m722.ply,household,812,1520,0.6371079466850652
m723.ply,household,5076,10136,0.7970877997077679
m509.ply,household,5874,11812,0.6958162820195486
m535.ply,household,176,320,0.7392956110047598
m521.ply,household,6693,9507,0.8505728204818668
m1725.ply,household,3198,6406,0.8953622203495125
m1731.ply,household,1974,4084,0.7198358766094066
m1719.ply,household,88,98,0.568617398605762
m482.ply,household,536,950,0.5026534554080098
m496.ply,household,500,1000,0.7150104698694836
m643.ply,household,1331,2392,0.7932691807730493
m657.ply,household,18283,36520,0.67002093416061
m680.ply,household,2823,5500,0.4600747051556709
m694.ply,household,2903,5667,0.6752069840786964
m682.ply,household,550,926,0.5156789054615893
m696.ply,household,5479,11655,0.8039996410441613
m641.ply,household,1864,3600,0.709037510092798
m655.ply,household,364,704,0.5879721781122851
m669.ply,household,1070,1832,0.46463243921888364
m1109.ply,household,1490,2891,0.7285749936187309
m494.ply,household,770,1536,0.6942442551859638
m1727.ply,household,3724,7332,0.63643368966665
m1733.ply,household,1500,2988,0.5789475577061359
m537.ply,household,504,1008,0.5921238457330205
m523.ply,household,4798,9244,0.5655392770712149
m721.ply,household,275,530,0.6698615013924067
m709.ply,household,6595,13168,0.6594903354876763
m708.ply,household,1866,3668,0.6194656019023421
m720.ply,household,318,678,0.5420281344606395
m522.ply,household,1384,2648,0.6137815969136459
m536.ply,household,4578,9152,0.5741936561517709
m1732.ply,household,300,575,0.6311828725708728
m1726.ply,household,128,183,0.7191164055842468
m495.ply,household,1401,2750,0.8216623967523995
m1108.ply,household,2186,3756,0.4935265131262646
m668.ply,household,1414,2538,0.4112680378746096
m654.ply,household,1064,2088,0.6881407115178624
m640.ply,household,3712,7346,0.41897907551920843
m697.ply,household,526,1036,0.5762804917717178
m683.ply,household,502,932,0.41446924340347263
m687.ply,household,800,1504,0.6960181975745281
m693.ply,household,196,259,0.3310056858359585
m678.ply,household,1267,2216,0.46013039179755216
m644.ply,household,20110,39589,0.6883789525232813
m650.ply,household,1460,2464,0.5714525844238648
m485.ply,household,520,936,0.5186119358249129
m491.ply,household,544,997,0.5595633248109644
m1722.ply,household,1336,2620,0.596962898695004
m1736.ply,household,366,684,0.8110974097505342
m532.ply,household,240,480,0.6451248330353315
m526.ply,household,120,226,0.634035809061954
m718.ply,household,337,738,0.44935445226342835
m730.ply,household,9064,18714,0.6866258167418262
m724.ply,household,262,516,0.5898549065045092
m725.ply,household,262,516,0.4915558285859365
m731.ply,household,782,1560,0.7853355857565821
m719.ply,household,624,1228,0.525912676806175
m527.ply,household,176,348,0.8123953322383346
m533.ply,household,32,68,0.5864218574004157
m1737.ply,household,17136,29988,0.6540332131301405
m1723.ply,household,128,252,0.6632121339650943
m490.ply,household,562,1076,0.5289694805796957
m484.ply,household,460,888,0.48524845381157933
m651.ply,household,91,130,0.7209756903722429
m645.ply,household,362,266,0.6868701764841091
m679.ply,household,2003,3774,0.4999911172546505
m692.ply,household,3694,12652,0.336527398648996
m686.ply,household,879,1721,0.4435701223137895
m690.ply,household,180,374,0.30964729377268885
m684.ply,household,27878,55745,0.7927111094339865
m653.ply,household,2162,4300,0.6399227911989868
m647.ply,household,3645,6480,0.6518421630513402
m1641.ply,household,1256,2500,0.6786954675386007
m492.ply,household,353,728,0.5985333165398146
m486.ply,household,2101,3894,0.5199022777300514
m1669.ply,household,635,1229,0.7164237160986857
m1735.ply,household,559,1022,0.6780554183522524
m1721.ply,household,716,1446,0.5774955349980807
m1709.ply,household,18,18,0.5628607623394511
m525.ply,household,711,1285,0.5452047841760367
m531.ply,household,1296,2592,0.5122772293863334
m727.ply,household,681,1346,0.6444241972409712
m732.ply,household,1088,2152,0.5353736793929607
m726.ply,household,417,817,0.6221259278072349
m530.ply,household,258,512,0.4583213511288328
m524.ply,household,2337,4830,0.6580876382381325
m1708.ply,household,16,16,0.582532504579271
m1720.ply,household,716,1328,0.6076070250638116
m1734.ply,household,110,216,0.6565590158244377
m487.ply,household,133,290,0.5100481115724408
m1668.ply,household,2718,5266,0.6050281246316657
m493.ply,household,3404,6872,0.5488162763590841
m1640.ply,household,1002,2000,0.6934839058704776
m646.ply,household,227,360,0.7213403723477583
m652.ply,household,4950,10200,0.6047507998715398
m685.ply,household,280,550,0.5612910987617997
m691.ply,household,8582,16488,0.5827139946844109
m635.ply,household,13703,25330,0.7017707380552494
m609.ply,household,1137,2234,0.43286332128080807
m1627.ply,household,1009,1998,0.6317870972065704
m1633.ply,household,1400,2653,0.7283377018986373
m1800.ply,household,720,1418,0.6204359030699955
m580.ply,household,2198,4155,0.721072516148865
m594.ply,household,3469,9070,0.595463970326066
m1753.ply,household,1177,2118,0.982171229214859
m1747.ply,household,260,698,0.5243202290084569
m543.ply,household,624,1196,0.8121730462392603
m557.ply,household,16,28,0.8259399752773317
m1790.ply,household,1283,2516,0.6526121033516707
m755.ply,household,196,400,0.6996947101430875
m1592.ply,household,3287,5968,0.7086042216794015
m1593.ply,household,25650,50984,0.7090910940689565
m754.ply,household,538,1252,0.5864309690372892
m1791.ply,household,194,322,0.6799959078457136
m556.ply,household,94,164,0.7778279862355493
m542.ply,household,296,572,0.8035302104196617
m1746.ply,household,502,1000,0.7116549654814184
m1752.ply,household,986,1644,0.9677020274884123
m595.ply,household,19092,38141,0.748331568014667
m581.ply,household,220,868,0.9169289785891813
m1801.ply,household,1146,2046,0.7479729145134435
m1632.ply,household,1264,2574,0.8612799610150833
m1626.ply,household,117,190,0.7814111202630988
m608.ply,household,699,1314,0.7967128969029905
m634.ply,household,1370,2253,0.6889235663305969
m636.ply,household,8889,17465,0.6720554515112641
m1618.ply,household,23584,46784,0.5343810310899735
m1630.ply,household,562,1120,0.7027837943947852
m1778.ply,household,5026,9528,0.8505185229742961
m597.ply,household,340,660,0.8313211781310027
m583.ply,household,432,840,0.5618253192778982
m1744.ply,household,240,476,0.5612476746394488
m1750.ply,household,228,356,0.9601002478512892
m554.ply,household,163,294,0.8560111329114568
m540.ply,household,304,604,0.8123654039671344
m568.ply,household,64,104,0.7340144856437162
m1793.ply,household,206,372,0.7480209860584439
m756.ply,household,300,600,0.7543750512086075
m1591.ply,household,7339,14472,0.7093795360134362
m1590.ply,household,7658,14804,0.7135144285106743
m757.ply,household,149,256,0.6967867856343181
m1792.ply,household,68,132,0.7534509092010047
m569.ply,household,268,475,0.7404486841225578
m541.ply,household,312,1196,0.8132515004093653
m555.ply,household,591,1063,0.8701116483408156
m1751.ply,household,228,284,0.9530844849168039
m1745.ply,household,342,684,0.730636661040807
m582.ply,household,196,848,0.9277644537959753
m596.ply,household,128,224,0.6628767051194349
m1802.ply,household,40,58,0.7048017033757593
m1631.ply,household,2057,3414,0.712315309167841
m1619.ply,household,810,1588,0.54410996397905
m637.ply,household,8636,16931,0.6167235125558787
m627.ply,household,7440,13529,0.4038908625471245
m633.ply,household,524,1728,0.5128478900470098
m1635.ply,household,5071,10190,0.7315086681546579
m1609.ply,household,154,304,0.550255808506628
m1741.ply,household,1842,3638,0.6122916864631823
m592.ply,household,1928,3720,0.6414137700490857
m1769.ply,household,46,76,0.7520715270960722
m586.ply,household,696,1372,0.8482975149249886
m1796.ply,household,240,408,0.7058816772622448
m551.ply,household,2393,3712,0.936740038212982
m545.ply,household,402,800,0.7481402542638205
m1594.ply,household,12623,24718,0.7083695357182225
m753.ply,household,1068,2105,0.7083919155413574
m752.ply,household,378,780,0.6560650404095099
m544.ply,household,1002,2000,0.7004777993280792
m550.ply,household,64,96,0.8412562816202378
m1797.ply,household,5712,11756,0.5907993873720938
m1768.ply,household,4269,6365,0.6334712440902771
m587.ply,household,4115,8240,0.6151396423754558
m593.ply,household,686,1352,0.6791980468733025
m1740.ply,household,1763,3265,0.5221763873229949
m1807.ply,household,5930,11832,0.6594596181008376
m1608.ply,household,242,480,0.7052595631603887
m1634.ply,household,5814,11562,0.7544579962175405
m632.ply,household,1033,1934,0.39195143019873013
m626.ply,household,4498,8660,0.45496377353956585
m630.ply,household,4694,9011,0.3961635791200581
m1636.ply,household,426,848,0.8139700150535253
m1742.ply,household,12696,21501,0.6880206547003117
m585.ply,household,1714,3416,0.9718933624567294
m591.ply,household,3185,6381,0.638748715168017
m1795.ply,household,690,1348,0.7193454330588612
m546.ply,household,1002,2000,0.7047103071252014
m552.ply,household,341,636,0.8467455311797198
m1597.ply,household,9978,22448,0.7090907596972966
m750.ply,household,472,948,0.6869280153195474
m751.ply,household,1442,2817,0.5922744912249263
m1596.ply,household,16803,33047,0.5812632604321775
m553.ply,household,376,760,0.8600240889196602
m547.ply,household,529,1000,0.8093475784128953
m1794.ply,household,294,544,0.749802206860975
m590.ply,household,4460,8024,0.46571524758258215
m584.ply,household,2100,4100,0.8803147847354247
m1743.ply,household,287,523,0.5457552510920521
m1810.ply,household,671,1068,0.6137989654737921
m1637.ply,household,1002,2000,0.7131446869275289
m625.ply,household,3655,7019,0.41151617557376385
m614.ply,household,336,684,0.6725401359127889
m600.ply,household,30530,59640,0.7725894976988117
m628.ply,household,10222,20186,0.38853969267372174
m1606.ply,household,2386,4750,0.5867920973867149
m1612.ply,household,1282,2600,0.48461816673342073
m1809.ply,household,15277,26946,0.6204186170303685
m1772.ply,household,17298,34133,0.7543619305275443
m589.ply,household,2354,4046,0.5705908323929606
m1766.ply,household,29,43,0.7155116604346536
m562.ply,household,295,556,0.7579340294979644
m1799.ply,household,398,768,0.5561320783799626
m760.ply,household,81,136,0.8299888432711721
m761.ply,household,104,210,0.7203647703176685
m1798.ply,household,1799,3378,0.5643210692969738
m563.ply,household,152,258,0.7788779416544905
m588.ply,household,3337,6599,0.6586727288121437
m1767.ply,household,2591,5109,0.5652865479945017
m1773.ply,household,2503,4217,0.5836772156617756
m1808.ply,household,3823,7250,0.7596509884158632
m1613.ply,household,282,560,0.491520212140765
m1607.ply,household,802,1600,0.5372652656179829
m629.ply,household,8225,16090,0.4290698306694663
m601.ply,household,9570,16036,0.743138568389949
m615.ply,household,2685,5410,0.8663134474656718
m603.ply,household,166,328,0.7769943790036724
m1639.ply,household,2029,4000,0.8235625161899456
m1611.ply,household,1474,2944,0.7202566226454263
m1605.ply,household,89,168,0.6516089666519592
m1765.ply,household,28,30,0.5728575792821079
m1771.ply,household,2673,5270,0.6074124646298914
m561.ply,household,158,272,0.4661116419003215
m549.ply,household,829,1543,0.7741339828228487
m1598.ply,household,1182,2360,0.46857636445166995
m1599.ply,household,250,496,0.4803155406681443
m548.ply,household,56,104,0.815457209438891
m560.ply,household,4284,8224,0.7962357882478766
m1770.ply,household,2986,5666,0.6229826846455637
m1764.ply,household,668,1092,0.6780355797201232
m1604.ply,household,214,419,0.4985612938955128
m1610.ply,household,6094,12192,0.5921632076802976
m1638.ply,household,8796,17640,0.6819451711020698
m616.ply,household,14091,28358,0.589814463424922
m602.ply,household,5391,10766,0.7120983446348058
m606.ply,household,87,145,0.6745158220089643
m612.ply,household,437,1106,0.8834988044282267
m1614.ply,household,390,776,0.5448781960651553
m1600.ply,household,416,828,0.5172782071905764
m1628.ply,household,958,1500,0.6918371495439399
m1760.ply,household,12306,24600,0.7491025266370571
m1774.ply,household,284,754,0.6562316231690767
m1748.ply,household,34,60,1.02361433401224
m558.ply,household,28,40,0.8853312354688951
m570.ply,household,408,1014,0.7110206726971369
m564.ply,household,2091,3552,0.576321712204418
m1589.ply,household,3782,7223,0.6451351065931614
m565.ply,household,852,1576,0.7491980271203935
m571.ply,household,122,192,0.7635572009252477
m559.ply,household,395,749,0.8682802961658748
m1749.ply,household,986,3012,0.9760508204975473
m1775.ply,household,396,760,0.8374287614292222
m1761.ply,household,378,744,0.5434565952321739
m1629.ply,household,2388,4284,0.6845548793761065
m1601.ply,household,6727,13450,0.5539919367406957
m1615.ply,household,11922,22842,0.5434902525626496
m613.ply,household,136,200,0.8231480146186522
m607.ply,household,901,1709,0.7997072408928022
m639.ply,household,23186,45776,0.4155376589661784
m611.ply,household,87,200,0.7161909327373261
m605.ply,household,531,1300,0.7555056628798392
m1603.ply,household,389,772,0.49108763389870097
m1617.ply,household,912,1788,0.5217642834740527
m598.ply,household,727,1148,0.6608690463196276
m1777.ply,household,325,618,0.6187984428389022
m1763.ply,household,562,1060,0.6191514048980793
m567.ply,household,1786,2040,0.689212177182916
m759.ply,household,118,232,0.6090115096930668
m758.ply,household,104,400,0.7652097813441223
m572.ply,household,981,1851,0.8111341992830834
m566.ply,household,337,608,0.5953942425531481
m1789.ply,household,408,804,0.6378119410858207
m1762.ply,household,1128,1707,0.5437772158522277
m599.ply,household,2407,4500,0.5821637802999103
m1776.ply,household,270,538,0.6749216403844823
m1616.ply,household,8482,16820,0.5429703137455276
m1602.ply,household,1542,3080,0.4799556458796939
m604.ply,household,1316,2333,0.5259644136912757
m610.ply,household,4151,8478,0.7530963635099315
m638.ply,household,3884,7584,0.3604069008020476
m688.ply,household,1977,3938,0.350377821408224
m677.ply,household,3327,6623,0.5067682378038084
m663.ply,household,502,922,0.6333685605032189
m1103.ply,household,178,330,0.4945989962380605
m1117.ply,household,1720,3424,0.5795751733863749
m1739.ply,household,2128,3886,0.8303607886435256
m1711.ply,household,68,132,0.5691615479272697
m1705.ply,household,48,72,0.5796008091915611
m501.ply,household,1072,2000,0.7565038999699699
m529.ply,household,1737,3121,0.836620525445218
m703.ply,household,588,1100,0.5066145536006899
m717.ply,household,18888,37283,0.41691806017164906
m716.ply,household,4757,9573,0.45271254075737116
m702.ply,household,1005,2000,0.32989447647924697
m528.ply,household,3128,6132,0.5802702717045162
m500.ply,household,71,138,0.7836321521710504
m1704.ply,household,3884,7638,0.6518877639075056
m1710.ply,household,522,990,0.5910187260666284
m1738.ply,household,28,52,0.566510002270668
m1116.ply,household,1155,2234,0.6369025476304838
m1102.ply,household,24,52,0.36474380164726405
m662.ply,household,460,828,0.785617227592776
m676.ply,household,485,910,0.4597370053503169
m689.ply,household,178,364,0.40510335099328604
m660.ply,household,1085,3260,0.6309567597159949
m674.ply,household,7722,15199,0.49956179067650164
m648.ply,household,1238,2428,0.5264400840751386
m1114.ply,household,1295,2356,0.3765579822571352
m1666.ply,household,851,1599,0.644468657590715
m1100.ply,household,232,452,0.373603921693595
m489.ply,household,558,1055,0.4473201057084309
m1699.ply,household,8130,15324,0.6474807370953974
m1706.ply,household,31,29,0.5447858747007367
m1712.ply,household,1724,3468,0.568386190963912
m502.ply,household,752,1500,0.7589578882632212
m714.ply,household,526,1036,0.5762804917717178
m700.ply,household,800,1504,0.655546187527574
m728.ply,household,463,818,0.5922355777782278
m729.ply,household,1780,3508,0.6797884416802823
m701.ply,household,960,1900,0.4895767224018853
m715.ply,household,5479,11655,0.8039996410441613
m503.ply,household,799,1550,0.7561776371118809
m1713.ply,household,6040,11464,0.568732711407063
m1707.ply,household,456,894,0.6155169941012006
m1698.ply,household,1384,2632,0.7222581949611767
m1667.ply,household,508,1001,0.5899647643818928
m488.ply,household,144,284,0.5037501858863582
m1101.ply,household,135,262,0.6386338481156609
m1115.ply,household,1284,2314,0.4023171495266616
m649.ply,household,1094,1945,0.6126711462769915
m675.ply,household,438,640,0.5865056893687466
m661.ply,household,370,668,0.4861060086904544
m659.ply,household,1181,2291,0.6230629050902761
m665.ply,household,1847,3500,0.5944963372940005
m671.ply,household,1190,2302,0.4440963935927242
m1111.ply,household,523,1038,0.6516049451046343
m498.ply,household,380,720,0.8659785183565543
m1105.ply,household,1550,3092,0.627337415662307
m1703.ply,household,156,276,0.7237319218779485
m1717.ply,household,858,1617,0.5808385018758645
m513.ply,household,17624,35488,0.6514606539989685
m507.ply,household,3330,6656,0.614040453060647
m711.ply,household,9445,17701,0.4598778689109552
m705.ply,household,7910,15768,0.3664269725705719
m704.ply,household,408,812,0.45160666655260295
m710.ply,household,10936,21764,0.6580111007984237
m506.ply,household,8692,17597,0.548369314994019
m512.ply,household,94,188,0.6474623922743157
m1716.ply,household,2447,4410,0.5674147721558904
m1702.ply,household,88,100,0.6448517490872584
m1104.ply,household,362,708,0.45144444117710864
m499.ply,household,339,636,0.6186750147107999
m1110.ply,household,850,1687,0.5905417395878222
m670.ply,household,3285,6538,0.5312242032236522
m664.ply,household,4651,9270,0.7483158822285891
m658.ply,household,293,560,0.6144096497673691
m699.ply,household,557,1112,0.7528818433312238
m672.ply,household,140,252,0.4803635297163726
m666.ply,household,13366,26860,0.6794207283705955
m1106.ply,household,1899,4076,0.505075449005654
m1112.ply,household,316,621,0.6747234884401269
m1714.ply,household,871,1772,0.5547956068827061
m1700.ply,household,1740,3318,0.708448459269359
m1728.ply,household,2018,3790,0.7319212816935642
m538.ply,household,301,638,0.7505633890102501
m504.ply,household,1725,3450,0.6953175575095674
m1099.ply,household,302,600,0.34700730240132527
m510.ply,household,2653,5252,0.5683003138123396
m706.ply,household,3162,9347,0.7606978348548692
m712.ply,household,4876,9314,0.5982084879140159
m713.ply,household,1023,2000,0.4219442205363737
m707.ply,household,4325,8628,0.4318671309924188
m511.ply,household,294,790,0.8469260633635978
m505.ply,household,5183,10370,0.668739721379226
m539.ply,household,2526,5004,0.7460184068708069
m1729.ply,household,336,564,0.5868676929013412
m1701.ply,household,28,46,0.666980194781412
m1715.ply,household,676,1314,0.5684856085387818
m1113.ply,household,2042,4076,0.3344885069353962
m1107.ply,household,1116,2199,0.4606529351458113
m667.ply,household,767,1500,0.5298822497306717
m673.ply,household,2874,5958,0.5358124239507528
m698.ply,household,3947,7507,0.4224239288900689
m454.ply,building,200,216,0.501290107033621
m440.ply,building,411,906,0.7160312020839203
m468.ply,building,2742,5898,0.4033212141129665
m469.ply,building,1702,3346,0.7137063876565573
m441.ply,building,2086,2283,0.6102099312665783
m455.ply,building,52,70,0.761089617334362
m480.ply,building,288,444,0.5805492853026928
m443.ply,building,284,417,0.6305534774361025
m457.ply,building,284,417,0.6305534774361025
m456.ply,building,607,703,0.6550470433436553
m442.ply,building,26778,38276,0.6264335709616488
m481.ply,building,473,760,0.7085581727007523
m446.ply,building,20589,35236,0.5753168657430336
m452.ply,building,2553,5111,0.7327796363487925
m453.ply,building,2384,5116,0.7571580364636518
m447.ply,building,1440,2370,0.6335345482154426
m479.ply,building,648,1056,0.5863404747983124
m451.ply,building,905,1696,0.598672320529886
m445.ply,building,2020,3536,0.677128685962999
m444.ply,building,3508,6208,0.6415678367152737
m450.ply,building,781,1879,0.5358074023811327
m478.ply,building,1750,2980,0.6804221640356359
m392.ply,building,33,80,0.5426441134106044
m386.ply,building,530,1008,0.7671422028121072
